Rank,Brand,Product Category,Points,,
78,Tata Tea,Soft Drinks,34.4,,
78,iPhone,Telecoms & Utilities,34.4,,
80,NSPCC,"Non-profit, public sector & education",34.2,,
80,Lifebuoy,Toiletries & Cosmetics,34.2,,
82,Snickers,Food,34.1,,
83,Hell Pizza,Retail,33.5,,
84,Coke Zero,Soft Drinks,33.3,,
85,Fuji Xerox,Technology & Electronics,33.0,,
86,Sky,Media & Publishing,32.9,,
87,Slurpee,Soft Drinks,32.7,,
88,GRAACC,Pharma & Healthcare,32.6,,
89,Oreo,Food,31.6,,
90,Tencent,Leisure & Entertainment,31.4,,
91,Intel,Technology & Electronics,31.2,,
92,Maytag,Household & Domestic,31.0,,
92,American Greetings,Media & Publishing,31.0,,
94,O2,Telecoms & Utilities,30.9,,
95,Knorr,Food,30.1,,
96,Ubisoft,Leisure & Entertainment,29.3,,
97,Saffola,Food,28.9,,
98,Tourism Australia,Transport & Tourism,28.8,,
98,Cervecería Backus,Alcoholic Drinks,28.8,,
100,Unicef,"Non-profit, public sector & education",28.7,,
101,EDEKA,Retail,28.6,,
102,Bud Light,Alcoholic Drinks,28.4,,
103,Frito-Lay,Food,28.3,,
104,PlayStation,Leisure & Entertainment,28.2,,
105,Rio 2,Media & Publishing,28.1,,
106,ESPN,Leisure & Entertainment,27.8,,
107,Soproni,Alcoholic Drinks,27.4,,
107,Strauss,Food,27.4,,
109,ING,Financial Services,27.3,,
110,JCDecaux,Media & Publishing,27.2,,
111,LEGO Movie,Leisure & Entertainment,26.9,,
111,Nutralite,Food,26.9,,
113,Suntory Whisky,Alcoholic Drinks,26.8,,
114,KIA,Automotive,26.6,,
115,Bolia.com,Household & Domestic,26.3,,
116,Fairy Liquid,Household & Domestic,26.2,,
117,Dove,Toiletries & Cosmetics,25.9,,
118,EXIT-Deutschland,"Non-profit, public sector & education",25.8,,
119,Childhood Eye Cancer Trust,"Non-profit, public sector & education",25.5,,
120,Bank of America,Financial Services,25.4,,
121,DHL,Telecoms & Utilities,25.3,,
121,LEGO,Leisure & Entertainment,25.3,,
121,Bytro Labs,Leisure & Entertainment,25.3,,
124,Telenor,Telecoms & Utilities,25.1,,
124,Wyeth,Pharma & Healthcare,25.1,,
126,Rexona,Toiletries & Cosmetics,24.9,,
126,OLX,Retail,24.9,,
126,Babyshop,Retail,24.9,,
129,Chipotle,Retail,24.8,,
130,WWF,"Non-profit, public sector & education",24.4,,
131,Lexus,Automotive,24.0,,
132,Fonterra,Soft Drinks,23.9,,
133,Sainsbury's,Retail,23.8,,
133,Child Survival India,"Non-profit, public sector & education",23.8,,
135,Nickelodeon,Media & Publishing,23.7,,
135,Ace Hardware,Retail,23.7,,
135,Mike's Hard Lemonade,Alcoholic Drinks,23.7,,
138,Time Warner Cable,Media & Publishing,23.4,,
139,Škoda,Automotive,23.1,,
140,Pedigree,Household & Domestic,22.7,,
141,Personal,Telecoms & Utilities,22.6,,
142,Check One Two,"Non-profit, public sector & education",22.5,,
143,Redcompra,Financial Services,22.4,,
143,Tide,Household & Domestic,22.4,,
143,Currys,Retail,22.4,,
146,Direct Line,Financial Services,22.3,,
147,Bursa,"Non-profit, public sector & education",22.0,,
148,Royal Navy,"Non-profit, public sector & education",21.9,,
148,Greenpeace,"Non-profit, public sector & education",21.9,,
150,Leroy Merlin,Retail,21.4,,
150,Infiniti,Automotive,21.4,,
152,Franck,Soft Drinks,21.3,,
153,Steinlager,Alcoholic Drinks,21.0,,
154,Doctors of the World,"Non-profit, public sector & education",20.9,,
154,Prestige,Toiletries & Cosmetics,20.9,,
154,Apple,Technology & Electronics,20.9,,
157,Hewlett-Packard,Technology & Electronics,20.7,,
158,American Express,Financial Services,20.3,,
158,Ceylon Newspapers,Media & Publishing,20.3,,
160,Fürs Leben - Für Organspende,"Non-profit, public sector & education",20.2,,
160,German Red Cross,"Non-profit, public sector & education",20.2,,
162,Transavia.com,Transport & Tourism,20.1,,
163,Xbox,Leisure & Entertainment,20.0,,
164,New Balance,Clothing & Accessories,19.9,,
164,T-Mobile,Telecoms & Utilities,19.9,,
164,Rejoice,Toiletries & Cosmetics,19.9,,
164,Warner Brothers,Media & Publishing,19.9,,
168,Cornetto,Food,19.8,,
168,VisitBritain,Transport & Tourism,19.8,,
170,Kotex,Pharma & Healthcare,19.7,,
170,Chobani,Food,19.7,,
170,Shell,Business & Industrial,19.7,,
173,Brazilian Association of Organ Transplants,"Non-profit, public sector & education",19.6,,
174,Bonnington's Irish Moss,Pharma & Healthcare,19.3,,
175,DirecTV,Telecoms & Utilities,19.2,,
175,Claro,Telecoms & Utilities,19.2,,
177,Hyundai,Automotive,19.1,,
178,Booking.com,Transport & Tourism,18.6,,
178,Harley-Davidson,Automotive,18.6,,
178,Caterpillar,Automotive,18.6,,
178,NBC Sports Network,Media & Publishing,18.6,,
178,Kynect,"Non-profit, public sector & education",18.6,,
178,FDA Center for Tobacco Products,"Non-profit, public sector & education",18.6,,
178,TurboTax,Financial Services,18.6,,
178,Oscar Insurance Corporation,Financial Services,18.6,,
178,National Alliance on Mental Illness NYC Metro,"Non-profit, public sector & education",18.6,,
178,Hidden Valley,Food,18.6,,
178,LifeBeat,Pharma & Healthcare,18.6,,
178,Genentech,Pharma & Healthcare,18.6,,
178,Benjamin Moore Paints,Household & Domestic,18.6,,
178,MLC,Financial Services,18.6,,
192,O Boticário,Toiletries & Cosmetics,18.5,,
192,Depend,Household & Domestic,18.5,,
194,Uniforms for the Dedicated,"Non-profit, public sector & education",18.4,,
195,Kyivstar,Telecoms & Utilities,18.3,,
195,Kofola,Soft Drinks,18.3,,
197,7UP,Soft Drinks,18.2,,
197,Roads and Transport Authority,"Non-profit, public sector & education",18.2,,
199,Bharatiya Janata Party,"Non-profit, public sector & education",18.1,,
200,General Electric,Technology & Electronics,17.9,,
201,Canadian Club,Alcoholic Drinks,17.8,,
202,FamilyMart,Retail,17.4,,
202,Zhejiang Tmall,Retail,17.4,,
202,Uni President,Food,17.4,,
205,Dunkin' Donuts,Retail,17.3,,
206,Pepsi Max,Soft Drinks,17.2,,
207,Cadbury,Food,17.0,,
208,MAGGI,Food,16.8,,
209,Raid,Household & Domestic,16.7,,
210,Corona,Alcoholic Drinks,16.5,,
211,BBC,Media & Publishing,16.4,,
212,Lacoste,Clothing & Accessories,16.3,,
212,Conforama,Retail,16.3,,
212,Centro Nacional de Transplantes,"Non-profit, public sector & education",16.3,,
212,Cadillac,Automotive,16.3,,
212,Casa de la Amistad para Niños con Cancer,"Non-profit, public sector & education",16.3,,
217,Telekino,Leisure & Entertainment,16.2,,
218,AH Beard,Household & Domestic,16.1,,
218,If Insurance,Financial Services,16.1,,
220,Make Love Not Scars,"Non-profit, public sector & education",16.0,,
220,Star India,Media & Publishing,16.0,,
220,Paper Boat,Soft Drinks,16.0,,
220,Procolombia,Transport & Tourism,16.0,,
220,Something Special,Alcoholic Drinks,16.0,,
220,Policia Nacional,"Non-profit, public sector & education",16.0,,
220,ASB Bank,Financial Services,16.0,,
220,Inland Revenue New Zealand,"Non-profit, public sector & education",16.0,,
220,"Appliance Shed, The",Retail,16.0,,
220,New Zealand Breast Cancer Foundation,"Non-profit, public sector & education",16.0,,
220,Unacem S.A.A,Business & Industrial,16.0,,
220,Entel,Telecoms & Utilities,16.0,,
220,Supermercados Peruanos,Retail,16.0,,
220,Arroz Súper Extra,Food,16.0,,
220,Vanish,Household & Domestic,16.0,,
220,Fundación Paniamor,"Non-profit, public sector & education",16.0,,
220,Aceite Ideal,Food,16.0,,
220,Banco Industrial,Financial Services,16.0,,
220,OCA,Financial Services,16.0,,
239,Lenor,Household & Domestic,15.8,,
239,Rama,Food,15.8,,
239,Café de Coral,Retail,15.8,,
242,Maxis Mobile Services,Telecoms & Utilities,15.7,,
242,Uludağ Efsane Gazozu,Soft Drinks,15.7,,
242,Süt Burger,Food,15.7,,
242,Scott Naturals,Toiletries & Cosmetics,15.7,,
242,Fleetmatics,Business & Industrial,15.7,,
247,Pocari Sweat,Soft Drinks,15.6,,
247,Scoot,Transport & Tourism,15.6,,
247,LizaAlert,"Non-profit, public sector & education",15.6,,
247,Burger King,Retail,15.6,,
251,Cox Communications,Retail,15.4,,
251,Emergen-C,Pharma & Healthcare,15.4,,
251,Recreational Boating & Fishing Foundation,Transport & Tourism,15.4,,
251,Joe Boxer,Retail,15.4,,
251,Keurig,Household & Domestic,15.4,,
251,"Shelter Pet Project, The","Non-profit, public sector & education",15.4,,
251,Accenture,Business & Industrial,15.4,,
258,Wirtualna Polska,Media & Publishing,15.3,,
258,ZT Kruszwica,Business & Industrial,15.3,,
258,Żywiec,Alcoholic Drinks,15.3,,
258,Jumbo Supermarkten,Retail,15.3,,
258,Kelly,Food,15.3,,
263,Kvas Taras,Alcoholic Drinks,15.2,,
263,life :),Telecoms & Utilities,15.2,,
263,Pronto Film,Media & Publishing,15.2,,
263,Foxtrot,Retail,15.2,,
263,Information Resistance,"Non-profit, public sector & education",15.2,,
263,Van valami furcsa és megmagyarázhatatlan,Media & Publishing,15.2,,
263,Strongbow Apple Cider,Alcoholic Drinks,15.2,,
263,Ökumenikus Segélyszervezet,"Non-profit, public sector & education",15.2,,
263,SOK,Retail,15.2,,
263,Aqua Carpatica,Soft Drinks,15.2,,
263,Tambor Paints,Household & Domestic,15.2,,
263,Kringl,"Non-profit, public sector & education",15.2,,
263,Oldtown White Coffee,Soft Drinks,15.2,,
263,Bates Motel,Leisure & Entertainment,15.2,,
277,TD Bank,Financial Services,15.1,,
278,Optus,Telecoms & Utilities,14.9,,
278,H&M,Retail,14.9,,
278,Netflix,Media & Publishing,14.9,,
278,TLC,Media & Publishing,14.9,,
278,Diet Coke,Soft Drinks,14.9,,
278,Sport Chek,Retail,14.9,,
278,Tunisie Telecom,Telecoms & Utilities,14.9,,
278,Virgin Holiday,Transport & Tourism,14.9,,
278,EDF,Telecoms & Utilities,14.9,,
278,Converse,Clothing & Accessories,14.9,,
278,GAME,Retail,14.9,,
278,Jigsaw,Retail,14.9,,
278,World Animal Protection,"Non-profit, public sector & education",14.9,,
291,Airtel,Telecoms & Utilities,14.8,,
291,L'Oréal,Toiletries & Cosmetics,14.8,,
293,Orange is the New Black,Leisure & Entertainment,14.7,,
293,Star Wars Rebels,Leisure & Entertainment,14.7,,
293,Bose,Technology & Electronics,14.7,,
296,UN Women,"Non-profit, public sector & education",14.6,,
296,Chrysler,Automotive,14.6,,
296,Arwa,Soft Drinks,14.6,,
299,Montana Office of Tourism,Leisure & Entertainment,14.5,,
300,Fair & Lovely,Toiletries & Cosmetics,14.4,,
300,LG,Technology & Electronics,14.4,,
300,Twix,Food,14.4,,
300,Pimm's,Alcoholic Drinks,14.4,,
300,Seda,Toiletries & Cosmetics,14.4,,
305,STIHL,Business & Industrial,14.3,,
305,Suncorp,Financial Services,14.3,,
305,Inakadate Village,Transport & Tourism,14.3,,
305,TrueMove,Media & Publishing,14.3,,
305,Johnson's Baby,Toiletries & Cosmetics,14.3,,
305,Fiat,Automotive,14.3,,
305,Kit Kat,Food,14.3,,
312,Liquid-Plumr,Household & Domestic,14.2,,
312,Don Julio,Alcoholic Drinks,14.2,,
312,"Voice, The",Leisure & Entertainment,14.2,,
312,Wrigley,Food,14.2,,
312,Marie Callender's Meals,Food,14.2,,
312,Tata Coffee,Soft Drinks,14.2,,
312,Jack's Frozen Pizza,Food,14.2,,
312,Penfolds Wines,Alcoholic Drinks,14.2,,
320,US Postal Service,Telecoms & Utilities,14.1,,
321,Verizon,Telecoms & Utilities,14.0,,
321,home Real Estate,Business & Industrial,14.0,,
321,Government of Daman & Diu & Dadra & Nagar Haveli,"Non-profit, public sector & education",14.0,,
321,STOP DESAHUCIOS,"Non-profit, public sector & education",14.0,,
321,Toppan Forms,Business & Industrial,14.0,,
321,Fit2Me,Pharma & Healthcare,14.0,,
321,Blue Wing Honda,Automotive,14.0,,
328,MASP Museum,"Non-profit, public sector & education",13.9,,
328,Colombian Ministry of Environment and Sustainable Development,"Non-profit, public sector & education",13.9,,
328,Beijing Xiaoju Technology,Leisure & Entertainment,13.9,,
328,TripAdvisor,Transport & Tourism,13.9,,
328,361°,Clothing & Accessories,13.9,,
333,Ministry of Religious Affairs,"Non-profit, public sector & education",13.6,,
334,Happylife Welfare Organisation,"Non-profit, public sector & education",13.4,,
335,"ALS Association, The","Non-profit, public sector & education",13.2,,
335,Caramel Films,Leisure & Entertainment,13.2,,
335,KBC Bank,Financial Services,13.2,,
335,Vier,Media & Publishing,13.2,,
335,IRN-BRU,Soft Drinks,13.2,,
335,Lucozade Sport,Soft Drinks,13.2,,
335,Special Olympics Summer Games,"Non-profit, public sector & education",13.2,,
342,Pizza Hut,Retail,13.1,,
343,Unidos por niños saludables,"Non-profit, public sector & education",13.0,,
344,Lorde,Leisure & Entertainment,12.9,,
344,Quilmes Cristal,Alcoholic Drinks,12.9,,
344,Mixxtail,Alcoholic Drinks,12.9,,
347,OLX.in,Retail,12.8,,
347,Titan Raga,Clothing & Accessories,12.8,,
347,Amazon,Media & Publishing,12.8,,
347,Vatika,Pharma & Healthcare,12.8,,
347,ShopClues,Retail,12.8,,
347,Falabella,Retail,12.8,,
347,Centro Comercial Santafé Medellín,Retail,12.8,,
347,Poker,Alcoholic Drinks,12.8,,
347,Mall Plaza,Retail,12.8,,
347,Sony,Technology & Electronics,12.8,,
347,We Compost,Business & Industrial,12.8,,
347,Singapore Red Cross,"Non-profit, public sector & education",12.8,,
347,Banco G&T Continental,Financial Services,12.8,,
347,ANZ Bank,Financial Services,12.8,,
361,Paw Justice,"Non-profit, public sector & education",12.7,,
361,McVitie's,Food,12.7,,
361,Chevrolet,Automotive,12.7,,
361,Lotte Chilsung Cloud,Soft Drinks,12.7,,
365,National Health Service UK,Pharma & Healthcare,12.6,,
365,Turkcell,Telecoms & Utilities,12.6,,
365,Cafe Breno,Soft Drinks,12.6,,
368,Sunsilk,Toiletries & Cosmetics,12.4,,
368,Wrigley's,Food,12.4,,
368,Breyers,Food,12.4,,
368,Madden NFL,Leisure & Entertainment,12.4,,
368,Pearle Vision,Retail,12.4,,
368,Walgreens,Pharma & Healthcare,12.4,,
368,US Centers for Disease Control and Prevention,"Non-profit, public sector & education",12.4,,
368,Jack Link's Beef Jerky,Food,12.4,,
368,Rogaine,Pharma & Healthcare,12.4,,
368,Walmart,Retail,12.4,,
368,belVita,Food,12.4,,
368,New York City Rescue Mission,"Non-profit, public sector & education",12.4,,
368,Gilenya,Pharma & Healthcare,12.4,,
368,Crest,Retail,12.4,,
368,National Geographic Channel,Media & Publishing,12.4,,
368,Lay's,Food,12.4,,
368,Type Directors Club,Business & Industrial,12.4,,
368,Walkers,Food,12.4,,
368,Dacia,Automotive,12.4,,
387,Smart,Automotive,12.2,,
387,Voltaren,Pharma & Healthcare,12.2,,
387,PLAY,Telecoms & Utilities,12.2,,
387,Centralny Ośrodek Informatyki,"Non-profit, public sector & education",12.2,,
387,Mivina,Food,12.2,,
387,Telekom Romania,Telecoms & Utilities,12.2,,
387,Zagrebacka,Financial Services,12.2,,
387,Mlekarna Celeia,Food,12.2,,
395,BBVA,Financial Services,11.9,,
395,Fleury Michon,Food,11.9,,
397,DS Smith,Telecoms & Utilities,11.7,,
398,Hellmann's,Food,11.5,,
398,Kinder Surprise,Food,11.5,,
400,Matting,Household & Domestic,11.4,,
400,Organ Donor Foundation,"Non-profit, public sector & education",11.4,,
402,Banco Sabadell,Financial Services,11.3,,
402,Turkish Airlines,Transport & Tourism,11.3,,
404,Jokowi,"Non-profit, public sector & education",11.2,,
404,Kanagawa Prefecture,"Non-profit, public sector & education",11.2,,
404,Abbott,Pharma & Healthcare,11.2,,
404,Milka,Food,11.2,,
404,Orange,Telecoms & Utilities,11.2,,
404,Bournvita,Food,11.2,,
410,Bradesco Seguros,Financial Services,11.1,,
411,Turner Broadcasting Network,Media & Publishing,10.9,,
411,Chipsy,Food,10.9,,
411,Mobinil,Telecoms & Utilities,10.9,,
411,Du,Telecoms & Utilities,10.9,,
411,Quaker,Food,10.9,,
411,Rani Float,Soft Drinks,10.9,,
411,Touch,Telecoms & Utilities,10.9,,
411,Sting Energy Drink,Soft Drinks,10.9,,
411,Colgate,Toiletries & Cosmetics,10.9,,
420,Oscar Mayer,Food,10.8,,
420,Immigrant Council of Ireland,"Non-profit, public sector & education",10.8,,
422,MS Society,"Non-profit, public sector & education",10.7,,
422,SA Health,"Non-profit, public sector & education",10.7,,
422,Public Transport Victoria,Transport & Tourism,10.7,,
425,Mr. Clean,Household & Domestic,10.6,,
425,Molson Coors,Alcoholic Drinks,10.6,,
425,"Blue Ball Foundation, The","Non-profit, public sector & education",10.6,,
425,Tigerair,Transport & Tourism,10.6,,
425,Cebuana Lhuillier,Financial Services,10.6,,
430,Absolut,Alcoholic Drinks,10.5,,
430,Spin 1038,Media & Publishing,10.5,,
430,Kenco,Food,10.5,,
430,Febreze,Household & Domestic,10.5,,
430,HomeServe,Financial Services,10.5,,
430,Karma Nirvana,"Non-profit, public sector & education",10.5,,
430,Battersea Cats & Dogs Home,"Non-profit, public sector & education",10.5,,
430,Alzheimer's Society,"Non-profit, public sector & education",10.5,,
430,ghd,Toiletries & Cosmetics,10.5,,
430,Virgin Trains,Transport & Tourism,10.5,,
430,Nescafé,Soft Drinks,10.5,,
430,Mirinda,Soft Drinks,10.5,,
430,PETA,"Non-profit, public sector & education",10.5,,
430,Shiweiguan,Retail,10.5,,
430,Huawei,Telecoms & Utilities,10.5,,
430,Yili,Soft Drinks,10.5,,
430,Hape Toys,Leisure & Entertainment,10.5,,
430,Mogujie,Leisure & Entertainment,10.5,,
430,Pxmart,Retail,10.5,,
430,FarEasTone,Telecoms & Utilities,10.5,,
430,Reckitt Benckiser,Pharma & Healthcare,10.5,,
430,China Children and Teenagers' Fund,"Non-profit, public sector & education",10.5,,
430,Anta,Clothing & Accessories,10.5,,
430,De Rucci,Household & Domestic,10.5,,
430,Aershan,"Non-profit, public sector & education",10.5,,
430,Tsingtao,Alcoholic Drinks,10.5,,
430,Vedan,Soft Drinks,10.5,,
457,Compte-Nickel,Financial Services,10.3,,
457,IGN,"Non-profit, public sector & education",10.3,,
457,Starbucks,Retail,10.3,,
457,Xeljanz,Pharma & Healthcare,10.3,,
457,Make Up For Ever,Toiletries & Cosmetics,10.3,,
457,Canadian Cancer Society,"Non-profit, public sector & education",10.3,,
457,Ritani,Clothing & Accessories,10.3,,
457,Johnson Insurance,Financial Services,10.3,,
457,Comedy Central,Media & Publishing,10.3,,
457,Cracker Barrel,Food,10.3,,
457,Auto Club Group,Financial Services,10.3,,
468,AXA,Financial Services,10.2,,
469,Kampgrounds of America,Leisure & Entertainment,10.1,,
469,M&M's,Food,10.1,,
471,Anthon Berg,Food,10.0,,
471,Crayola,Leisure & Entertainment,10.0,,
471,Telstra,Telecoms & Utilities,10.0,,
471,Amazon Instant Video,Media & Publishing,10.0,,
471,Réno-Dépôt,Household & Domestic,10.0,,
471,Dynamo,Household & Domestic,10.0,,
471,Jägermeister,Alcoholic Drinks,10.0,,
471,Queensland Government,"Non-profit, public sector & education",10.0,,
471,Krave,Food,10.0,,
480,Three Sixty Vodka,Alcoholic Drinks,9.9,,
480,Astra,Alcoholic Drinks,9.9,,
480,Hornbach,Retail,9.9,,
480,Rügenwalder Mühle,Food,9.9,,
484,Johnnie Walker,Alcoholic Drinks,9.8,,
484,Meetic,Media & Publishing,9.8,,
484,Securité Routiere,"Non-profit, public sector & education",9.8,,
484,Yves Rocher,Retail,9.8,,
484,Maisons du Monde,Household & Domestic,9.8,,
484,O-I France,Household & Domestic,9.8,,
484,Tecate,Alcoholic Drinks,9.8,,
491,Purina,Household & Domestic,9.7,,
491,Cerveza Salta,Alcoholic Drinks,9.7,,
491,TiendaRiver.com,Retail,9.7,,
491,Magistral,Household & Domestic,9.7,,
491,Gallo Snacks,Food,9.7,,
491,BC,Soft Drinks,9.7,,
491,Bagley,Food,9.7,,
491,Asociación Síndrome Down en la República Argentina,"Non-profit, public sector & education",9.7,,
491,Frizzé,Alcoholic Drinks,9.7,,
491,Arcor,Soft Drinks,9.7,,
491,Telefe,Leisure & Entertainment,9.7,,
491,Fundación Favaloro,Pharma & Healthcare,9.7,,
491,Lufthansa,Transport & Tourism,9.7,,
504,Antarctica Pilsen,Alcoholic Drinks,9.6,,
504,Very.co.uk,Retail,9.6,,
504,Mahindra,Automotive,9.6,,
504,PayTM,Retail,9.6,,
504,Flipkart,Retail,9.6,,
504,Practo,Pharma & Healthcare,9.6,,
504,Truecaller,Business & Industrial,9.6,,
504,Sugar Free,Food,9.6,,
504,Diu Tourism,Transport & Tourism,9.6,,
504,Tata Sky,Media & Publishing,9.6,,
504,Nicotex,Pharma & Healthcare,9.6,,
504,Doritos,Food,9.6,,
504,Winny,Business & Industrial,9.6,,
504,Krispy Kreme,Retail,9.6,,
504,Sancho BBDO,Business & Industrial,9.6,,
504,Tennis,Retail,9.6,,
504,La Especial,Food,9.6,,
504,Bretana,Soft Drinks,9.6,,
504,Santa Isabel,Retail,9.6,,
504,Chery,Automotive,9.6,,
504,Mega,Media & Publishing,9.6,,
504,Toddy,Soft Drinks,9.6,,
504,Paris,Retail,9.6,,
504,Maybelline,Toiletries & Cosmetics,9.6,,
504,Cuerpo de Bomberos de Viña del Mar,"Non-profit, public sector & education",9.6,,
504,Kino,Leisure & Entertainment,9.6,,
504,Öwn,Telecoms & Utilities,9.6,,
504,Watt’s,Food,9.6,,
504,Health Promotion Agency New Zealand,"Non-profit, public sector & education",9.6,,
504,World Vision,"Non-profit, public sector & education",9.6,,
504,Banco de Crédito del Perú,Financial Services,9.6,,
504,Industrias Del Espino,Food,9.6,,
504,Arzobispado de Lima,"Non-profit, public sector & education",9.6,,
504,Panetón D'onofrio,Food,9.6,,
504,Cibertec,Business & Industrial,9.6,,
504,DELA,Financial Services,9.6,,
504,Banco de Alimentos Diakonia,"Non-profit, public sector & education",9.6,,
504,Clorox,Household & Domestic,9.6,,
504,Café Buendia,Soft Drinks,9.6,,
504,Banco Guayaquil,Financial Services,9.6,,
504,Pilsener,Alcoholic Drinks,9.6,,
504,Universidad de Especialidades Espíritu Santo,"Non-profit, public sector & education",9.6,,
504,Gustadina,Food,9.6,,
504,Brahva,Alcoholic Drinks,9.6,,
504,Sporta,Leisure & Entertainment,9.6,,
504,MILO,Soft Drinks,9.6,,
550,Nutricia,Toiletries & Cosmetics,9.5,,
550,Voltas,Business & Industrial,9.5,,
550,Oak Lawn Marketing,Retail,9.5,,
550,Elegant Ethnic Brethren Delivery,"Non-profit, public sector & education",9.5,,
550,Korea Otsuka Pharmaceutical Ur OSU,Pharma & Healthcare,9.5,,
550,Change4Life,"Non-profit, public sector & education",9.5,,
550,IZZE,Soft Drinks,9.5,,
550,Camacho Cigars,Retail,9.5,,
550,Campbell's Soup,Food,9.5,,
550,JCPenney,Retail,9.5,,
560,INTI,"Non-profit, public sector & education",9.4,,
560,Castrol,Business & Industrial,9.4,,
560,Elidor,Toiletries & Cosmetics,9.4,,
560,Meyhanedeyiz.biz,Retail,9.4,,
560,Down Sendromu Derneği,"Non-profit, public sector & education",9.4,,
560,Denizbank,Financial Services,9.4,,
560,Wanted,Food,9.4,,
560,Anadolu Hayat Emeklilik,Financial Services,9.4,,
560,Vestel,Household & Domestic,9.4,,
560,Sütaş,Food,9.4,,
560,NTUC Income,Financial Services,9.4,,
560,Republic of Singapore Air Force,"Non-profit, public sector & education",9.4,,
560,MTS,Telecoms & Utilities,9.4,,
573,CIF,Household & Domestic,9.3,,
573,Mandic Cloud Solution,Business & Industrial,9.3,,
573,HCL Technologies,Technology & Electronics,9.3,,
573,Aetna,Pharma & Healthcare,9.3,,
573,Avanir,Pharma & Healthcare,9.3,,
573,UPS,Business & Industrial,9.3,,
573,Spotify,Technology & Electronics,9.3,,
573,Citibank,Financial Services,9.3,,
573,SantApp,Business & Industrial,9.3,,
573,Food For The Poor,"Non-profit, public sector & education",9.3,,
573,Vattenfall,Telecoms & Utilities,9.3,,
573,Vileda,Household & Domestic,9.3,,
573,ABN AMRO,Financial Services,9.3,,
586,Eurocash,Retail,9.2,,
586,Wedel,Food,9.2,,
586,PKO Bank Polski,Financial Services,9.2,,
586,Microsoft,Technology & Electronics,9.2,,
