,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
The top Brands in 2018,,,,,
,,,,,
Rank,Brand,Product Category,Points,,
528,War Child,"Non-profit, public sector & education",15.3,,
528,Thai Dog House,"Non-profit, public sector & education",15.3,,
532,MILA,Food,15.2,,
532,HomeAway,Transport & Tourism,15.2,,
532,Netto,Retail,15.2,,
535,AT&T,Telecoms & Utilities,15.1,,
535,Fundación Banco De Bosques,"Non-profit, public sector & education",15.1,,
537,The Guardian & Observer,Media & Publishing,14.9,,
537,Glenlivet,Alcoholic Drinks,14.9,,
537,SMK Health Insurance by Fit,Financial Services,14.9,,
537,Campaign Against the Return of the Marcoses to Malacanang (CARMMA),"Non-profit, public sector & education",14.9,,
537,Thermos,Household & Domestic,14.9,,
537,Clear Anti-Dandruff Shampoo,Toiletries & Cosmetics,14.9,,
537,U-Can,"Non-profit, public sector & education",14.9,,
537,American Greetings,Media & Publishing,14.9,,
537,Door Step School,"Non-profit, public sector & education",14.9,,
537,Pen International Voice Archive For Freedom Of Speech,"Non-profit, public sector & education",14.9,,
537,Frivillig.no,"Non-profit, public sector & education",14.9,,
537,US Postal Service,Telecoms & Utilities,14.9,,
537,Dunkin' Donuts,Retail,14.9,,
550,Acuo,Food,14.8,,
550,Geriatric Health Services Facility Hitorizawa,Technology & Electronics,14.8,,
550,Host #RedefineWomen,"Non-profit, public sector & education",14.8,,
550,Sting Energy Drink,Soft Drinks,14.8,,
550,Road Safety Commission,"Non-profit, public sector & education",14.8,,
550,eBay,Retail,14.8,,
550,Monash University,"Non-profit, public sector & education",14.8,,
550,Trov,Financial Services,14.8,,
558,Wrigleys Extra Gum,Food,14.6,,
558,The National Lottery,Leisure & Entertainment,14.6,,
558,Law Andak Dam,Pharma & Healthcare,14.6,,
558,United Airlines,Transport & Tourism,14.6,,
562,Iniciativa2030.org,Media & Publishing,14.5,,
562,Regional Environmental Awareness Cameron Highlands,"Non-profit, public sector & education",14.5,,
562,Jordan Brand,Clothing & Accessories,14.5,,
562,Coconut Sable,Leisure & Entertainment,14.5,,
562,Hi-Jet Waterproof Paper,Household & Domestic,14.5,,
562,Fire Ready Victoria,"Non-profit, public sector & education",14.5,,
562,Missing Person Center,"Non-profit, public sector & education",14.5,,
569,Calm,"Non-profit, public sector & education",14.4,,
569,SsangYong,Automotive,14.4,,
569,Euromillions,Leisure & Entertainment,14.4,,
569,SK-II,Toiletries & Cosmetics,14.4,,
569,End ALS,"Non-profit, public sector & education",14.4,,
569,Very Chocolate,Food,14.4,,
569,Lider Insurance,Financial Services,14.4,,
569,Barbarian de Barbarian Craft Beer,Alcoholic Drinks,14.4,,
569,Paytm Wallet,Financial Services,14.4,,
578,Bol.com,Retail,14.3,,
578,Are You Ok? App,Media & Publishing,14.3,,
578,Brave Heart Fund,"Non-profit, public sector & education",14.3,,
578,VG News App,Media & Publishing,14.3,,
582,Paramount Channel,Media & Publishing,13.9,,
582,Comcast,Telecoms & Utilities,13.9,,
582,Pepsi / Burger King,Retail,13.9,,
582,Yumit Company,Food,13.9,,
586,El Cronista,Media & Publishing,13.7,,
587,Kwiff,Leisure & Entertainment,13.5,,
588,Smart Car,Automotive,13.4,,
589,The Hunting Ground c/o Chain Camera Pictures,Media & Publishing,13.3,,
590,MARD (Men Against Rape & Discrimination),"Non-profit, public sector & education",13.1,,
591,Mercedes-Benz,Automotive,13.0,,
592,Close To Nature Flowers,Retail,12.9,,
592,AirAsia,Transport & Tourism,12.9,,
592,Justice & Care Non Profit Social Awareness,"Non-profit, public sector & education",12.9,,
595,Saudi Telecom Company,Telecoms & Utilities,12.7,,
596,Angel Bins,"Non-profit, public sector & education",12.6,,
597,Swedish Railways,Transport & Tourism,12.4,,
597,Canon,Technology & Electronics,12.4,,
597,Thalys Train Network,Transport & Tourism,12.4,,
597,Bank Cler,Financial Services,12.4,,
597,Dr Giorgini Brain Booster,Pharma & Healthcare,12.4,,
597,LPG Endermologie,Pharma & Healthcare,12.4,,
597,Cigna,Pharma & Healthcare,12.4,,
597,HBO,Media & Publishing,12.4,,
597,Heathrow Airports,Transport & Tourism,12.4,,
597,E-Cart Malaysia Services,Financial Services,12.4,,
597,Elkjop Home Electronics,Technology & Electronics,12.4,,
597,Qwant,Telecoms & Utilities,12.4,,
597,Finn.no,Retail,12.4,,
597,Ekotopfilm/Envirofilm,"Non-profit, public sector & education",12.4,,
597,Jack Daniel's,Alcoholic Drinks,12.4,,
597,Academia Portuguesa de Cinema 4 Hands Festival,Leisure & Entertainment,12.4,,
597,Lysol,Household & Domestic,12.4,,
597,Petit Bateau,Clothing & Accessories,12.4,,
597,Boursorama Bank,Financial Services,12.4,,
597,Talkmore,Telecoms & Utilities,12.4,,
617,Kaspersky Lab,Technology & Electronics,12.3,,
617,Nicorette,Pharma & Healthcare,12.3,,
617,Persen,Pharma & Healthcare,12.3,,
617,Studio Brussels,Media & Publishing,12.3,,
621,Frucor,Soft Drinks,11.8,,
621,Hotpoint Natis Washing Machine,Technology & Electronics,11.8,,
621,Kurier Medienhaus,Media & Publishing,11.8,,
621,Langenscheidt,Media & Publishing,11.8,,
621,Charitable Foundation Change One Life,"Non-profit, public sector & education",11.8,,
621,Survivors Trust,"Non-profit, public sector & education",11.8,,
621,S7 Airlines,Transport & Tourism,11.8,,
628,Australian Road Safety Foundation,"Non-profit, public sector & education",11.5,,
628,The Federal Ministry Of Transport,"Non-profit, public sector & education",11.5,,
628,Tonhalle Orchestra,Leisure & Entertainment,11.5,,
628,Alvogen,Pharma & Healthcare,11.5,,
628,Ceylon Newspapers,Media & Publishing,11.5,,
628,Art Museum Konstruktiv,Leisure & Entertainment,11.5,,
628,Xalatan,Pharma & Healthcare,11.5,,
628,Mallebrin,Pharma & Healthcare,11.5,,
628,Elide Fire Extinguishing Ball,Household & Domestic,11.5,,
628,Influencia,Media & Publishing,11.5,,
628,En Vogue Shampoo,Toiletries & Cosmetics,11.5,,
639,Innocence In Danger,"Non-profit, public sector & education",11.4,,
639,Letgo,Retail,11.4,,
641,Akademia Auto Swiat,Automotive,11.3,,
642,Gain,Household & Domestic,11.2,,
642,CDEC And Sons Of Shoah,"Non-profit, public sector & education",11.2,,
642,Hotel F1,Transport & Tourism,11.2,,
642,Berlitz Canada,"Non-profit, public sector & education",11.2,,
646,Out Of Home Media,Media & Publishing,11.1,,
646,Gardena,Household & Domestic,11.1,,
646,The Baltic Sea Foundation Sustainable Seas,"Non-profit, public sector & education",11.1,,
649,Sentez Termal,Technology & Electronics,11.0,,
649,Schweizer Monat,Media & Publishing,11.0,,
649,The Hindu,Media & Publishing,11.0,,
649,Porsche Burmester Sound System,Automotive,11.0,,
649,Covestro,Business & Industrial,11.0,,
649,Hockey Club Davos,Leisure & Entertainment,11.0,,
655,Pick n Pay Christmas,Retail,10.9,,
655,MTN SA,Telecoms & Utilities,10.9,,
655,Smart ForTwo Cabrio,Automotive,10.9,,
655,Das Handwerk,Business & Industrial,10.9,,
655,Colsubsidio,Leisure & Entertainment,10.9,,
655,Thomas Cook,Transport & Tourism,10.9,,
655,Rishtey Cineplex,Leisure & Entertainment,10.9,,
655,Godrej Security Solutions,Technology & Electronics,10.9,,
655,Ticketland.ru,Leisure & Entertainment,10.9,,
655,VR (Finnish Railways),Transport & Tourism,10.9,,
655,Museum Of Technology Vienna,Leisure & Entertainment,10.9,,
655,Fondazione Veronesi,"Non-profit, public sector & education",10.9,,
655,Superbalist.com,Retail,10.9,,
668,Mapa Spontex,Household & Domestic,10.7,,
669,104 Hope Foundation,"Non-profit, public sector & education",9.5,,
669,Kingston,Business & Industrial,9.5,,
669,New Balance,Clothing & Accessories,9.5,,
669,Douban.com,Media & Publishing,9.5,,
673,Fundacao Bienal,Leisure & Entertainment,9.2,,
673,Sekron Security Systems,Business & Industrial,9.2,,
675,Bajaj Auto,Automotive,9.1,,
675,Maybelline,Toiletries & Cosmetics,9.1,,
675,Felipe Paniago,"Non-profit, public sector & education",9.1,,
675,Maharashtra Dyslexia Association,"Non-profit, public sector & education",9.1,,
675,Acura TLX,Automotive,9.1,,
675,Tech Will Save Us,"Non-profit, public sector & education",9.1,,
675,Barbie,Leisure & Entertainment,9.1,,
675,Hangar 1 Vodka,Alcoholic Drinks,9.1,,
675,COSTI Immigration Services,"Non-profit, public sector & education",9.1,,
675,CoverGirl,Toiletries & Cosmetics,9.1,,
675,Human Rights Foundation,"Non-profit, public sector & education",9.1,,
675,Scania,Automotive,9.1,,
675,August Laustsen,Business & Industrial,9.1,,
675,Triodos Bank,Financial Services,9.1,,
675,Homeboy Recycling,"Non-profit, public sector & education",9.1,,
675,Christian Fischer,Food,9.1,,
675,Verizon,Telecoms & Utilities,9.1,,
675,Blue Air,Media & Publishing,9.1,,
675,Apotek Hjartat,Pharma & Healthcare,9.1,,
675,Salomon Sonic,Clothing & Accessories,9.1,,
675,Rethink Breast Cancer,"Non-profit, public sector & education",9.1,,
675,BotBot,Technology & Electronics,9.1,,
675,"Teletica, Inamu, Fedefutbol",Leisure & Entertainment,9.1,,
675,Korea Association Of School Violence Victims,"Non-profit, public sector & education",9.1,,
675,One Feeds Two,"Non-profit, public sector & education",9.1,,
675,Miele,Technology & Electronics,9.1,,
701,Twix,Food,9.0,,
701,Road Safety Authority (Ireland),"Non-profit, public sector & education",9.0,,
701,Legacy,"Non-profit, public sector & education",9.0,,
701,Movember,"Non-profit, public sector & education",9.0,,
701,MND Australia,"Non-profit, public sector & education",9.0,,
706,Sydney Opera House,Leisure & Entertainment,8.9,,
706,New Zealand Breast Cancer Foundation,"Non-profit, public sector & education",8.9,,
708,Aldi,Retail,8.8,,
708,DJ Shadow,Leisure & Entertainment,8.8,,
708,NBC Universal,Media & Publishing,8.8,,
711,Klara,Media & Publishing,8.7,,
711,Mattessons,Food,8.7,,
711,"The Muse, Ladies Get Paid, Payscale, Reply.Ai",Media & Publishing,8.7,,
711,The Wild Detectives,Retail,8.7,,
711,Reclame Aqui,Technology & Electronics,8.7,,
711,Škoda,Automotive,8.7,,
711,Kia Niro,Automotive,8.7,,
711,Saaq (La Societe De L'Assurance Automobile Du Quebec),"Non-profit, public sector & education",8.7,,
711,Fonds Gehandicaptensport,"Non-profit, public sector & education",8.7,,
711,OMO,Household & Domestic,8.7,,
711,The Canadian Centre For Gender And Sexual Diversity,"Non-profit, public sector & education",8.7,,
711,Pearl And Dean,Media & Publishing,8.7,,
711,Kopelco,Business & Industrial,8.7,,
711,United Nations,"Non-profit, public sector & education",8.7,,
711,Goomo.com,Transport & Tourism,8.7,,
711,"Dept of Tourism, Kerala",Transport & Tourism,8.7,,
711,MP Tourism,Transport & Tourism,8.7,,
711,Tata Tea,Soft Drinks,8.7,,
711,Virgin Media,Telecoms & Utilities,8.7,,
730,BIC,Household & Domestic,8.3,,
730,BeIN Sports,Media & Publishing,8.3,,
730,Mandevu Beard Care,Toiletries & Cosmetics,8.3,,
730,Disque Denuncia,"Non-profit, public sector & education",8.3,,
730,Michelin,Automotive,8.3,,
730,Sovip Security Cams,Business & Industrial,8.3,,
730,Guarana Antarctica,Alcoholic Drinks,8.3,,
730,Hepachofa Hepat Digestive Pills,Pharma & Healthcare,8.3,,
730,Toyscenter,Retail,8.3,,
730,Aefi Spanish Florist Association,Retail,8.3,,
730,Go Outside,Media & Publishing,8.3,,
730,Renault Twizy,Automotive,8.3,,
730,Tinymos,Technology & Electronics,8.3,,
730,The Automobile Club Of Romania,Automotive,8.3,,
744,OPSM,Pharma & Healthcare,8.1,,
744,Illinois Council Against Handgun Violence,"Non-profit, public sector & education",8.1,,
744,Military With PTSD,"Non-profit, public sector & education",8.1,,
744,Liga De Arte,Leisure & Entertainment,8.1,,
744,Land Rover,Automotive,8.1,,
744,Moleskine,Retail,8.1,,
744,Santa Casa De Misericórdia De São Paulo,"Non-profit, public sector & education",8.1,,
744,Hermes Pardini,Pharma & Healthcare,8.1,,
744,Fecofar Laxative,Pharma & Healthcare,8.1,,
744,Renault,Automotive,8.1,,
744,Westpac Banking Corporation,Financial Services,8.1,,
744,Perfil,Media & Publishing,8.1,,
744,Palace Skateboards,Leisure & Entertainment,8.1,,
744,Sansan,Business & Industrial,8.1,,
758,Square Inc,Financial Services,7.9,,
758,Mini,Automotive,7.9,,
758,Target,Retail,7.9,,
758,CoorDown,"Non-profit, public sector & education",7.9,,
758,Steve Waugh Foundation,"Non-profit, public sector & education",7.9,,
758,Total Access Communication,Telecoms & Utilities,7.9,,
758,Tribeca Film Festival,Leisure & Entertainment,7.9,,
758,Tom Of Finland Movie,Media & Publishing,7.9,,
758,Excedrin,Pharma & Healthcare,7.9,,
758,Instituto de Defeso do Direito de Defesa,"Non-profit, public sector & education",7.9,,
758,Football Federation Australia,Leisure & Entertainment,7.9,,
758,Waoo,Telecoms & Utilities,7.9,,
758,Shiseido Tele Beauty,Toiletries & Cosmetics,7.9,,
758,Instituto Azmina,"Non-profit, public sector & education",7.9,,
772,Kohl's,Retail,7.8,,
772,Fabogesic,Pharma & Healthcare,7.8,,
772,Foot Locker Kids,Retail,7.8,,
775,Keep Sydney Open,"Non-profit, public sector & education",7.7,,
775,Hungry Jack's,Retail,7.7,,
777,The Times,Media & Publishing,7.6,,
777,Clover,Food,7.6,,
777,Liomont / Analgen Forte,Pharma & Healthcare,7.6,,
780,Creative Labs Headphones,Technology & Electronics,7.5,,
780,FIAT,Automotive,7.5,,
780,ACNUR/ UNHCR – The UN Refugee Agency,"Non-profit, public sector & education",7.5,,
780,Miami Ad School,"Non-profit, public sector & education",7.5,,
784,Bicky Burger,Food,7.4,,
784,Equal Pay Day,Business & Industrial,7.4,,
784,Canvas,Media & Publishing,7.4,,
784,Cineplex Entertainment,Leisure & Entertainment,7.4,,
784,Interac Association,Financial Services,7.4,,
784,China Organ Transplantation Development Foundation,"Non-profit, public sector & education",7.4,,
784,Sydney Gay And Lesbian Mardi Gras,Leisure & Entertainment,7.4,,
784,Uni 7-11 CSR,"Non-profit, public sector & education",7.4,,
784,Alibaba Tmall,Retail,7.4,,
784,Pampers Pants,Toiletries & Cosmetics,7.4,,
784,I Do Diamond,Clothing & Accessories,7.4,,
784,Shizuoka Broadcasting TV Program Promo,Media & Publishing,7.4,,
784,Mercari,Media & Publishing,7.4,,
784,Manulife,Financial Services,7.4,,
784,Kagawa Prefecture Immigration Promotion,"Non-profit, public sector & education",7.4,,
784,"Tencent Charity, Xihan Action","Non-profit, public sector & education",7.4,,
784,LoveYourself Philippines,"Non-profit, public sector & education",7.4,,
784,Heartland Forest,Alcoholic Drinks,7.4,,
784,Bar-B-Q Plaza,Retail,7.4,,
784,SMEs In Japan,Business & Industrial,7.4,,
784,Roots TV Series,Media & Publishing,7.4,,
784,Shiseido Majolica Majorca,Toiletries & Cosmetics,7.4,,
784,Air New Zealand,Transport & Tourism,7.4,,
784,Tencent AI,Media & Publishing,7.4,,
784,Ketnet,Media & Publishing,7.4,,
784,Berättarministeriet (Ministry Of Tales),"Non-profit, public sector & education",7.4,,
784,Davivienda,Financial Services,7.4,,
784,Remumber,"Non-profit, public sector & education",7.4,,
784,Travel Oregon,Transport & Tourism,7.4,,
784,Virgin America,Transport & Tourism,7.4,,
814,ANBF,"Non-profit, public sector & education",7.3,,
814,Genesis Insurance,Financial Services,7.3,,
814,Crisis Management Initiative,"Non-profit, public sector & education",7.3,,
814,Interflora,Retail,7.3,,
814,Irn-Bru,Soft Drinks,7.3,,
814,Easy Period,Toiletries & Cosmetics,7.3,,
814,Orangina,Soft Drinks,7.3,,
814,The Sunday Times,Media & Publishing,7.3,,
814,Cieslok,Media & Publishing,7.3,,
814,Varuna Pumps,Business & Industrial,7.3,,
814,WWF,"Non-profit, public sector & education",7.3,,
814,Monster.com,Business & Industrial,7.3,,
814,Tate Britain,Leisure & Entertainment,7.3,,
814,Sunlight,Household & Domestic,7.3,,
814,Arabus 3 In 1,Soft Drinks,7.3,,
814,Hill's Science Diet,Household & Domestic,7.3,,
830,Kirin,Soft Drinks,7.2,,
830,Household Accounting App,Media & Publishing,7.2,,
830,Dongfeng Citroen,Automotive,7.2,,
830,Chotokkyu Bullet Train,Transport & Tourism,7.2,,
830,SPC Ardmona,Food,7.2,,
830,Banco Galicia,Financial Services,7.2,,
830,Johnson & Johnson,Toiletries & Cosmetics,7.2,,
830,Institucional de Rapipago,Financial Services,7.2,,
830,Mitsubishi ASX,Automotive,7.2,,
830,Fibertel,Telecoms & Utilities,7.2,,
830,Paladini,Food,7.2,,
830,Telecom Argentina,Telecoms & Utilities,7.2,,
830,Harbin Beer,Alcoholic Drinks,7.2,,
830,Otemachi Onsen,Transport & Tourism,7.2,,
830,Beyti IDJ,Food,7.2,,
830,Samsung Short Film Festival,Technology & Electronics,7.2,,
830,Tecno Mobile,Telecoms & Utilities,7.2,,
830,Orman Charity Donations,"Non-profit, public sector & education",7.2,,
830,MTV Call To Action Aimed At Politicians,Media & Publishing,7.2,,
830,Lipton Green Tea,Soft Drinks,7.2,,
830,Red Crescent Jordan,"Non-profit, public sector & education",7.2,,
830,Telia,Telecoms & Utilities,7.2,,
830,Lotto,Leisure & Entertainment,7.2,,
830,Uber APAC,Transport & Tourism,7.2,,
830,Elmsta 3000 Horror Fest,Leisure & Entertainment,7.2,,
830,Society of St-Vincent-de-Paul,"Non-profit, public sector & education",7.2,,
830,Boecker,"Non-profit, public sector & education",7.2,,
830,Videocon Mobile,Telecoms & Utilities,7.2,,
858,7UP,Soft Drinks,7.1,,
858,Law Andak Dam,Food,7.1,,
860,La Sirena,Retail,6.3,,
860,Nido Milk,Soft Drinks,6.3,,
860,La Virginia,Soft Drinks,6.3,,
860,Billboard Argentina,Media & Publishing,6.3,,
860,Nutcase Helmets,Clothing & Accessories,6.3,,
860,Aceite 3-1,Household & Domestic,6.3,,
860,+Kota,Retail,6.3,,
860,Crystal Mineral Water,Soft Drinks,6.3,,
868,Strellson,Clothing & Accessories,6.2,,
869,Sports Is Good,Leisure & Entertainment,6.1,,
869,Honda,Automotive,6.1,,
871,Mortein Insect Killer,Household & Domestic,5.8,,
871,Ammeloo Knives,Household & Domestic,5.8,,
871,UberEATS,Transport & Tourism,5.8,,
871,Puma Fragrances,Toiletries & Cosmetics,5.8,,
871,Delegation de la Securite et a la Circulation Routieres,"Non-profit, public sector & education",5.8,,
876,Kasikornbank,Financial Services,5.7,,
876,Rexona,Toiletries & Cosmetics,5.7,,
876,M. Moustache,Clothing & Accessories,5.7,,
876,Stivoro,"Non-profit, public sector & education",5.7,,
876,ICA Sverige,Retail,5.7,,
876,Matprat,Food,5.7,,
882,Metro,Retail,5.6,,
883,Ol Pejeta Conservancy,"Non-profit, public sector & education",5.5,,
883,Tusker Lager,Alcoholic Drinks,5.5,,
883,Axis Mutual Fund,Financial Services,5.5,,
883,Lufthansa,Transport & Tourism,5.5,,
887,Aktion Mensch,"Non-profit, public sector & education",5.4,,
888,The Mill,Technology & Electronics,5.3,,
888,Doritos,Food,5.3,,
888,King Records,Leisure & Entertainment,5.3,,
891,SF,Politics,4.7,,
892,JPGC Foundation,"Non-profit, public sector & education",4.6,,
892,Tok&Stok,Retail,4.6,,
892,Banco Itaú,Financial Services,4.6,,
892,Instituto Bola Pra Frente,"Non-profit, public sector & education",4.6,,
892,Campari,Alcoholic Drinks,4.6,,
892,CasaLuker,Food,4.6,,
898,Chicken Treat,Food,4.4,,
898,National Acoustic Laboratories,Technology & Electronics,4.4,,
898,Chicko,Retail,4.4,,
898,BCF/Boating Camping Fishing,Retail,4.4,,
902,Dine,Household & Domestic,4.0,,
903,Global Road Safety Partnership,"Non-profit, public sector & education",3.8,,
903,Australian Weaving,Household & Domestic,3.8,,
905,Canadian Tire,Retail,3.7,,
905,Maple Leaf Sports & Entertainment,Leisure & Entertainment,3.7,,
905,Tim Hortons,Retail,3.7,,
908,Citroen,Automotive,2.9,,
908,Société Générale,Financial Services,2.9,,
908,Pathe Theatres,Leisure & Entertainment,2.9,,
908,Centraal Beheer,Financial Services,2.9,,
908,Tele2,Telecoms & Utilities,2.9,,
908,Norsk Tipping: Flax,Leisure & Entertainment,2.9,,
908,Norvegia Paprika & Norvegia Pepper Cheese,Food,2.9,,
,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/creative-100/methodology for further information,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
