Rank,Brand,Product Category,Points,,
56,Bank of New Zealand,Financial Services,37.9,,
57,Dos Equis,Alcoholic Drinks,37.8,,
58,Deluxe Corporaton,Financial Services,37.7,,
59,Meat & Livestock Australia,Food,37.6,,
60,Elevit,Pharma & Healthcare,36.9,,
61,Football Federation Australia,Leisure & Entertainment,36.6,,
62,Mountain Dew,Soft Drinks,36.2,,
63,Ferrero Rocher,Food,35.9,,
63,KIA,Automotive,35.9,,
65,Lion,Soft Drinks,34.6,,
66,Toyota LandCruiser,Automotive,34.2,,
67,John Lewis Insurance,Financial Services,33.9,,
68,MAGGI,Food,33.1,,
68,Levi's,Clothing & Accessories,33.1,,
70,Bolia.com,Household & Domestic,32.8,,
71,Sr Toronjo,Soft Drinks,31.3,,
72,Flordis,Pharma & Healthcare,31.1,,
73,Letgo,Technology & Electronics,30.9,,
74,OfficeMax,Retail,30.7,,
74,Be The Match,"Non-profit, public sector & education",30.7,,
74,truth,"Non-profit, public sector & education",30.7,,
74,US Army,"Non-profit, public sector & education",30.7,,
74,SK-II,Toiletries & Cosmetics,30.7,,
79,Cancer Research UK,"Non-profit, public sector & education",30.6,,
80,Coca-Cola,Soft Drinks,30.4,,
81,Poker,Alcoholic Drinks,30.3,,
82,SickKids Foundation,"Non-profit, public sector & education",30.2,,
83,Adobe,Business & Industrial,29.8,,
83,Hindustan Unilever,Household & Domestic,29.8,,
85,Love Yourself,"Non-profit, public sector & education",29.4,,
85,Surf Excel,Household & Domestic,29.4,,
87,Emirates NBD,Financial Services,29.1,,
88,Nestlé,Food,28.8,,
88,Tecate,Alcoholic Drinks,28.8,,
90,Tide,Household & Domestic,28.7,,
91,Frucor Beverages - V Energy,Alcoholic Drinks,28.2,,
92,Avianca,Transport & Tourism,27.6,,
92,Nivea,Toiletries & Cosmetics,27.6,,
94,Maltesers,Food,27.5,,
94,Entel,Telecoms & Utilities,27.5,,
94,Cerveceria y Malteria Quilmes,Alcoholic Drinks,27.5,,
97,Yasmin,Pharma & Healthcare,27.2,,
97,Carlsberg,Alcoholic Drinks,27.2,,
99,Change Please,"Non-profit, public sector & education",26.9,,
100,Vaseline,Toiletries & Cosmetics,26.7,,
101,Fundación Natalia Ponce de León,"Non-profit, public sector & education",26.6,,
102,Cheetos,Food,26.5,,
103,Child Focus,"Non-profit, public sector & education",25.9,,
104,Bou Khalil Supermarche,Retail,25.7,,
105,Persil,Household & Domestic,25.6,,
105,Colombian Red Cross,"Non-profit, public sector & education",25.6,,
107,Public Health England,"Non-profit, public sector & education",25.5,,
108,Myer,Retail,25.3,,
108,Sberbank Russia,Financial Services,25.3,,
110,OMO,Household & Domestic,25.2,,
111,Antarctica,Alcoholic Drinks,25.0,,
112,Turkcell,Telecoms & Utilities,24.9,,
112,Advil,Pharma & Healthcare,24.9,,
114,MS,Technology & Electronics,24.8,,
114,Hiroshima Prefecture Tourism,Transport & Tourism,24.8,,
116,Mudah.my,Retail,24.7,,
117,Lockheed Martin,Business & Industrial,24.6,,
117,MyMusicRx,"Non-profit, public sector & education",24.6,,
117,Inspired By Iceland,Transport & Tourism,24.6,,
120,Soproni,Alcoholic Drinks,24.5,,
120,Otztal Tourismus,Leisure & Entertainment,24.5,,
120,Plan.Net,"Non-profit, public sector & education",24.5,,
120,Pink Ribbon Germany,"Non-profit, public sector & education",24.5,,
120,DOT,Pharma & Healthcare,24.5,,
120,Chipsy,Food,24.5,,
120,ABS-CBN Foundation,"Non-profit, public sector & education",24.5,,
120,Mein Kampf - against racism,"Non-profit, public sector & education",24.5,,
120,Budweiser,Alcoholic Drinks,24.5,,
129,I Am Team GB,Media & Publishing,24.4,,
130,Organ Transplant,"Non-profit, public sector & education",24.2,,
130,Deadpool,Media & Publishing,24.2,,
132,HomeAway,Transport & Tourism,24.1,,
133,California Milk Processor Board,Soft Drinks,23.7,,
134,MILO,Soft Drinks,23.6,,
135,Ford,Automotive,23.5,,
135,Change4Life,"Non-profit, public sector & education",23.5,,
135,Explorify,Technology & Electronics,23.5,,
135,Beats by Dr Dre,Leisure & Entertainment,23.5,,
135,Family Dollar,Retail,23.5,,
140,Gillette,Toiletries & Cosmetics,23.3,,
140,Illinois Council Against Handgun Violence,"Non-profit, public sector & education",23.3,,
140,Soverign Insurance,Financial Services,23.3,,
140,Drug Free Kids Canada,"Non-profit, public sector & education",23.3,,
140,Las Vidas de Mario,Pharma & Healthcare,23.3,,
140,Georgia Center for Child Advocacy,"Non-profit, public sector & education",23.3,,
140,Gatorade,Soft Drinks,23.3,,
147,Nescafé,Soft Drinks,23.2,,
148,Visa,Financial Services,23.1,,
148,American Express,Financial Services,23.1,,
150,WildAid,"Non-profit, public sector & education",23.0,,
151,Marriott International,Transport & Tourism,22.6,,
152,Colgate,Toiletries & Cosmetics,22.5,,
152,Saudi Telecom Company,Telecoms & Utilities,22.5,,
154,BIC,Household & Domestic,22.4,,
154,Kimberly-Clark,Pharma & Healthcare,22.4,,
156,Akanksha Foundation,"Non-profit, public sector & education",22.3,,
156,Murr Television,Media & Publishing,22.3,,
158,Walmart,Retail,22.2,,
159,Bose,Technology & Electronics,22.1,,
159,IcelandAir,Transport & Tourism,22.1,,
159,The Economist,Media & Publishing,22.1,,
162,ING,Financial Services,22.0,,
163,NHS Blood and Transplant,"Non-profit, public sector & education",21.8,,
163,Bacardi-Martini Ukraine,Alcoholic Drinks,21.8,,
163,Ožujsko beer,Alcoholic Drinks,21.8,,
166,Campaign against the return of the Marcoses to Malacanang (CARMMA),"Non-profit, public sector & education",21.5,,
167,PepsiCo,Soft Drinks,21.2,,
167,Australian Government - Department of Social Services,"Non-profit, public sector & education",21.2,,
169,Target,Retail,20.8,,
170,hmbldt,Pharma & Healthcare,20.4,,
170,Northwell Health,Pharma & Healthcare,20.4,,
170,Deutsche Telekom,Telecoms & Utilities,20.4,,
173,Inmarsat Aviation,Transport & Tourism,20.3,,
174,Durex,Pharma & Healthcare,20.2,,
175,National Australia Bank,Financial Services,20.1,,
176,Make Love Not Scars,"Non-profit, public sector & education",20.0,,
177,Humana,Pharma & Healthcare,19.9,,
177,Currys PC World,Retail,19.9,,
177,Penguin Random House,Media & Publishing,19.9,,
177,Bodyform,Toiletries & Cosmetics,19.9,,
177,Seeing Eye Dogs Australia,"Non-profit, public sector & education",19.9,,
177,Condoms DUO,Pharma & Healthcare,19.9,,
183,Taco Bell,Retail,19.7,,
184,Fire and Emergency New Zealand,"Non-profit, public sector & education",19.6,,
184,Harbin Beer,Alcoholic Drinks,19.6,,
184,Zulu Alpha Kilo,Business & Industrial,19.6,,
187,Heineken,Alcoholic Drinks,19.5,,
188,U by Kotex,Pharma & Healthcare,19.4,,
188,O2,Telecoms & Utilities,19.4,,
190,O Boticário,Toiletries & Cosmetics,19.2,,
191,Premier Futsal,Leisure & Entertainment,19.1,,
191,Orange,Telecoms & Utilities,19.1,,
191,Magyar Telekom,Telecoms & Utilities,19.1,,
191,Tropicana,Soft Drinks,19.1,,
191,Bank Hapoalim,Financial Services,19.1,,
196,Manulife,Financial Services,19.0,,
196,Frito-Lay,Food,19.0,,
196,Goldfish,Food,19.0,,
196,Russell Athletic,Leisure & Entertainment,19.0,,
200,IAG,Business & Industrial,18.7,,
201,Canadian Down Syndrome Society,"Non-profit, public sector & education",18.6,,
201,NASCAR,Leisure & Entertainment,18.6,,
201,Cincinnati Children's Hospital,"Non-profit, public sector & education",18.6,,
204,Excedrin,Pharma & Healthcare,18.4,,
204,Donate Life America,"Non-profit, public sector & education",18.4,,
204,UnitedHealthcare,Pharma & Healthcare,18.4,,
204,SimplyGo Mini,Pharma & Healthcare,18.4,,
204,Seventh Generation,Household & Domestic,18.4,,
204,Morton Salt,Business & Industrial,18.4,,
204,"Hershey Company, The",Food,18.4,,
211,Oreo,Food,18.3,,
211,Off the Street Club,"Non-profit, public sector & education",18.3,,
211,Ambuja Cement,Business & Industrial,18.3,,
214,Sodimac Homecenter,Retail,17.7,,
214,visit.brussels,Transport & Tourism,17.7,,
214,Lexus,Automotive,17.7,,
217,Ovarian Cancer Canada,"Non-profit, public sector & education",17.6,,
217,Skittles,Food,17.6,,
219,eBay,Retail,17.3,,
220,Lucchetti,Food,17.2,,
220,Etika,Financial Services,17.2,,
220,Unilever,Toiletries & Cosmetics,17.2,,
223,Nike Women,Clothing & Accessories,17.1,,
224,Go Gentle Australia,Pharma & Healthcare,17.0,,
224,Adidas,Clothing & Accessories,17.0,,
226,MTS,Telecoms & Utilities,16.9,,
227,Samsung Galaxy,Technology & Electronics,16.8,,
227,J7 Tonus,Soft Drinks,16.8,,
229,MAFAPO - False Mothers Positives,Toiletries & Cosmetics,16.6,,
230,Bagley,Food,16.5,,
231,Maxis,Telecoms & Utilities,16.4,,
231,Voltaren,Pharma & Healthcare,16.4,,
231,Axe,Toiletries & Cosmetics,16.4,,
234,Planeta Kino,Business & Industrial,16.3,,
234,Scotiabank,Financial Services,16.3,,
234,National Health Insurance Company - Daman,Financial Services,16.3,,
234,Drogakolinska,Food,16.3,,
238,Dare Iced Coffee,Soft Drinks,16.2,,
239,Ad Council,"Non-profit, public sector & education",16.1,,
240,"Atlantis, The Palm Dubai",Transport & Tourism,15.9,,
240,Coke Red,Soft Drinks,15.9,,
240,United for Healthier Kids,Food,15.9,,
240,Connect,Telecoms & Utilities,15.9,,
240,EGBank,Financial Services,15.9,,
240,Byblos Bank,Financial Services,15.9,,
240,Egyptian Tourism Authority,Transport & Tourism,15.9,,
247,Sixt,Transport & Tourism,15.7,,
247,Pot Noodle,Food,15.7,,
247,BBC Asian Network,Media & Publishing,15.7,,
247,Scarlet,Telecoms & Utilities,15.7,,
251,Citi,Financial Services,15.6,,
251,Havaianas,Clothing & Accessories,15.6,,
251,Momondo,Transport & Tourism,15.6,,
254,US Postal Service,Telecoms & Utilities,15.5,,
255,Ritter Sport,Food,15.3,,
255,FOX Sports,Leisure & Entertainment,15.3,,
257,Microsoft,Technology & Electronics,15.0,,
257,Google,Technology & Electronics,15.0,,
259,Gazprom Neft,Business & Industrial,14.9,,
259,Cambridge Analytica,Technology & Electronics,14.9,,
259,Coors Light,Alcoholic Drinks,14.9,,
259,SafeKids Aotearoa,"Non-profit, public sector & education",14.9,,
259,SPC Ardmona,Food,14.9,,
259,Cigna,Pharma & Healthcare,14.9,,
259,Johnsonville Sausage,Food,14.9,,
259,Garnet Hill,Retail,14.9,,
259,Bundeswehr,Media & Publishing,14.9,,
259,ANZ,Financial Services,14.9,,
259,The New Zealand Heart Foundation,"Non-profit, public sector & education",14.9,,
270,The Miami HEAT,Media & Publishing,14.7,,
270,Stylight,Retail,14.7,,
270,Bates Motel,Leisure & Entertainment,14.7,,
270,TECNO,Telecoms & Utilities,14.7,,
274,Clear,Toiletries & Cosmetics,14.6,,
275,Society for Community Organisation,"Non-profit, public sector & education",14.5,,
275,Yemeksepeti.com,Telecoms & Utilities,14.5,,
275,puhutv,Media & Publishing,14.5,,
275,Gucci Guilty,Toiletries & Cosmetics,14.5,,
275,Sing,Leisure & Entertainment,14.5,,
275,MailChimp,Media & Publishing,14.5,,
275,Expedia,Transport & Tourism,14.5,,
275,Smirnoff,Alcoholic Drinks,14.5,,
275,Tiago,Technology & Electronics,14.5,,
275,SAP,Technology & Electronics,14.5,,
275,MEC Global,Media & Publishing,14.5,,
275,Noisy may,Clothing & Accessories,14.5,,
275,Electronic Beats,Telecoms & Utilities,14.5,,
275,Lucozade,Soft Drinks,14.5,,
289,Aeromexico,Transport & Tourism,14.3,,
290,Pepsi / Burger King,Retail,14.2,,
290,Corona,Alcoholic Drinks,14.2,,
290,MillerCoors,Alcoholic Drinks,14.2,,
290,20th Century Fox,Media & Publishing,14.2,,
290,Ally Financial,Financial Services,14.2,,
290,Audible,Leisure & Entertainment,14.2,,
290,Jack Daniel's,Alcoholic Drinks,14.2,,
290,ASDA,Retail,14.2,,
298,Tous,Leisure & Entertainment,14.1,,
298,Chrysotile Association,"Non-profit, public sector & education",14.1,,
298,Angelini Pharma Rus,Leisure & Entertainment,14.1,,
301,2degrees,Telecoms & Utilities,14.0,,
301,Flight Centre NZ,Leisure & Entertainment,14.0,,
301,Bay Audiology,Pharma & Healthcare,14.0,,
301,Testicular Cancer New Zealand,"Non-profit, public sector & education",14.0,,
301,Mercury,"Non-profit, public sector & education",14.0,,
301,Countdown,Business & Industrial,14.0,,
301,Chiquita Bananas,Food,14.0,,
301,Sony Mobile Communications,Leisure & Entertainment,14.0,,
301,Marei Einrichtungskinzepte Ag,Telecoms & Utilities,14.0,,
301,If Insurance,Financial Services,14.0,,
301,1-800-Flowers.com,Business & Industrial,14.0,,
301,New Zealand Breast Cancer Foundation,"Non-profit, public sector & education",14.0,,
301,Radio Flyer,Automotive,14.0,,
301,Sony Pictures,Media & Publishing,14.0,,
301,Barni,Food,14.0,,
301,Hilton,Transport & Tourism,14.0,,
317,Monoprix,Retail,13.9,,
317,L'Oreal Paris,Toiletries & Cosmetics,13.9,,
317,BASF,Business & Industrial,13.9,,
317,Canesten,Pharma & Healthcare,13.9,,
321,SJS.COM,Technology & Electronics,13.8,,
321,Mizuno Sports,Clothing & Accessories,13.8,,
321,Reinserta,"Non-profit, public sector & education",13.8,,
321,Banco de Bosques Foundation,"Non-profit, public sector & education",13.8,,
321,Almundo.com,Transport & Tourism,13.8,,
321,Government of the City of Buenos Aires,"Non-profit, public sector & education",13.8,,
327,Biedronka,Retail,13.7,,
327,Nippon Paint,Household & Domestic,13.7,,
327,Josef Manner & Comp AG,Food,13.7,,
330,K&H Bank,Financial Services,13.6,,
330,Income,Financial Services,13.6,,
330,Banco Falabella,Financial Services,13.6,,
330,Beer Point,Alcoholic Drinks,13.6,,
330,COMFY,Technology & Electronics,13.6,,
330,NGO Tse Nash Kyiv,"Non-profit, public sector & education",13.6,,
330,1+1 media group,Media & Publishing,13.6,,
330,Development Company Brusnika,Business & Industrial,13.6,,
330,Lysol,Household & Domestic,13.6,,
330,LEGOLAND Florida Resort,Leisure & Entertainment,13.6,,
330,Equality NC,"Non-profit, public sector & education",13.6,,
330,Johnnie Walker,Alcoholic Drinks,13.6,,
330,Magna,"Non-profit, public sector & education",13.6,,
330,BCP,Financial Services,13.6,,
330,Backus,Alcoholic Drinks,13.6,,
330,Arti Creativo,Media & Publishing,13.6,,
330,Valio,Food,13.6,,
330,The Ministry of Foreign Affairs,"Non-profit, public sector & education",13.6,,
330,VEET,Toiletries & Cosmetics,13.6,,
330,Klik,Toiletries & Cosmetics,13.6,,
330,Aqua Carpatica,Soft Drinks,13.6,,
330,Itsy Bitsy Radio,Retail,13.6,,
330,J&B,Alcoholic Drinks,13.6,,
330,Hofer trade,Retail,13.6,,
330,Jeep,Automotive,13.6,,
330,Tropical,Soft Drinks,13.6,,
330,Pony Malta,Soft Drinks,13.6,,
330,Diners Club del Ecuador,Financial Services,13.6,,
330,Pilsner,Alcoholic Drinks,13.6,,
330,United Nations Development Program,"Non-profit, public sector & education",13.6,,
360,Banco Galicia,Financial Services,13.4,,
361,BMW,Automotive,13.2,,
362,Tiger Beer,Alcoholic Drinks,13.1,,
363,PepsiMax and Doritos,Soft Drinks,12.9,,
363,Prada,Clothing & Accessories,12.9,,
363,The Salvation Army,"Non-profit, public sector & education",12.9,,
363,BebeKinder,Technology & Electronics,12.9,,
363,Ria,Financial Services,12.9,,
363,Mustang,Automotive,12.9,,
363,Peter McVerry Trust,"Non-profit, public sector & education",12.9,,
370,Pizza Hut,Retail,12.8,,
370,Warner Brothers,Media & Publishing,12.8,,
370,Linksys,Technology & Electronics,12.8,,
370,Alcoholics Anonymous,"Non-profit, public sector & education",12.8,,
370,Deutsche Bahn,Transport & Tourism,12.8,,
375,Harvest Foods Egypt,Food,12.7,,
375,Dubai Foundation for Womena and Children,Media & Publishing,12.7,,
377,Amstel,Alcoholic Drinks,12.6,,
377,Sociedad Perúana de Sindrome de Down,"Non-profit, public sector & education",12.6,,
379,Ford Motor Company,Automotive,12.5,,
380,Renault,Automotive,12.3,,
380,US Centers for Disease Control and Prevention,"Non-profit, public sector & education",12.3,,
380,Gay Men's Health Crisis (GMHC),"Non-profit, public sector & education",12.3,,
380,Ulta Beauty,Retail,12.3,,
380,CoverGirl,Toiletries & Cosmetics,12.3,,
380,Friendship Dairies Cottage Cheese,Food,12.3,,
380,Pure Michigan,Transport & Tourism,12.3,,
380,Royal Caribbean,Transport & Tourism,12.3,,
380,EA Madden NFL ’16,Leisure & Entertainment,12.3,,
380,Trollli,Food,12.3,,
380,Tommee Tippee,Retail,12.3,,
380,Gillette Fusion ProShield,Toiletries & Cosmetics,12.3,,
380,Xfinity,Telecoms & Utilities,12.3,,
380,Checkers & Rally's,Retail,12.3,,
380,TurboTax,Technology & Electronics,12.3,,
380,Southwest Airlines,Transport & Tourism,12.3,,
396,Raising the Roof,"Non-profit, public sector & education",12.2,,
396,Tramontina,Technology & Electronics,12.2,,
398,SunLife,Financial Services,12.1,,
398,Dyson,Technology & Electronics,12.1,,
400,Inorbit Malls,Retail,12.0,,
401,FIAT,Automotive,11.8,,
401,Advanced,Business & Industrial,11.8,,
401,Argos,Retail,11.8,,
401,Larsa,Food,11.8,,
405,Carulla,Retail,11.7,,
406,AIA Pension & Trustee Co.,Financial Services,11.6,,
407,Liberal Party of Canada,"Non-profit, public sector & education",11.4,,
408,Ford Transit,Automotive,11.3,,
408,Tata Motors,Automotive,11.3,,
410,Tochka,Financial Services,11.2,,
410,Virgin Media,Telecoms & Utilities,11.2,,
410,Reclame Aquí,Business & Industrial,11.2,,
410,Uniqlo,Retail,11.2,,
414,Public Health France,"Non-profit, public sector & education",11.1,,
414,Saint-Maclou,Retail,11.1,,
414,Ster-Kinekor,Leisure & Entertainment,11.1,,
417,TyC Sports,Media & Publishing,11.0,,
417,Netflix,Media & Publishing,11.0,,
417,Pfizer,Pharma & Healthcare,11.0,,
420,Cien,Toiletries & Cosmetics,10.9,,
420,L'Oreal Czech Republic,Toiletries & Cosmetics,10.9,,
420,Telenor,Telecoms & Utilities,10.9,,
420,NOVUS,Food,10.9,,
420,Work.ua,Food,10.9,,
420,METRO Cash & Carry,Retail,10.9,,
420,Danlac,Soft Drinks,10.9,,
420,Timisoreana,Food,10.9,,
420,Yamaguchi,Pharma & Healthcare,10.9,,
429,Loto Libanaise,Leisure & Entertainment,10.8,,
430,University of Melbourne,"Non-profit, public sector & education",10.7,,
430,AAMI,Financial Services,10.7,,
430,Cochlear Hearing Implant,Pharma & Healthcare,10.7,,
433,The British Army,"Non-profit, public sector & education",10.6,,
434,Kraeftens Bekaempelse / TrygFonden,"Non-profit, public sector & education",10.4,,
435,Table Tennis,Leisure & Entertainment,10.3,,
435,Jameson,Alcoholic Drinks,10.3,,
435,LELO,Business & Industrial,10.3,,
435,Polartec,Business & Industrial,10.3,,
439,L’Oréal,Toiletries & Cosmetics,10.2,,
439,"Department for Business, Energy and Industrial Strategy","Non-profit, public sector & education",10.2,,
439,Inspiring the future,"Non-profit, public sector & education",10.2,,
439,Anchor,Soft Drinks,10.2,,
443,Natalia Ponce de Leon,"Non-profit, public sector & education",10.1,,
444,NMD,Technology & Electronics,10.0,,
444,Christmas Lottery,Leisure & Entertainment,10.0,,
444,Extra Gum,Food,10.0,,
444,HELPMET,Business & Industrial,10.0,,
444,Baheya Cancer Hospital,Pharma & Healthcare,10.0,,
444,Special K,Food,10.0,,
444,Spar Interspar,Retail,10.0,,
451,Brownes Dairy,Food,9.9,,
451,Love Doctor,"Non-profit, public sector & education",9.9,,
451,BenQ,Business & Industrial,9.9,,
454,Subway,Retail,9.8,,
454,ParticipACTION,"Non-profit, public sector & education",9.8,,
454,METRO,Retail,9.8,,
454,Interac Debit,Financial Services,9.8,,
454,Cineplex,Leisure & Entertainment,9.8,,
454,Cornetto,Food,9.8,,
454,Harley-Davidson,Automotive,9.8,,
454,Carnival Cruise Line,Transport & Tourism,9.8,,
454,Natural Resources Defense Council,Business & Industrial,9.8,,
463,#Redefinewomen,"Non-profit, public sector & education",9.7,,
464,Woolworths Rewards,Retail,9.6,,
464,Eaton Corporation,Business & Industrial,9.6,,
464,McDonald’s,Retail,9.6,,
464,Faber-Castell,Household & Domestic,9.6,,
464,Obvio Brasil Software e Servicos,"Non-profit, public sector & education",9.6,,
464,TIM,Telecoms & Utilities,9.6,,
464,7UP,Soft Drinks,9.6,,
464,Labanita,Soft Drinks,9.6,,
464,ABAAD Resource Centre for Gender equality,"Non-profit, public sector & education",9.6,,
464,INFINITI,Automotive,9.6,,
464,Enti.ma,Media & Publishing,9.6,,
464,Puck,Food,9.6,,
476,Palm Breeze,Alcoholic Drinks,9.5,,
476,National Park Foundation,"Non-profit, public sector & education",9.5,,
476,19 Crimes / Treasury Wine Estates,Alcoholic Drinks,9.5,,
476,Hewlett Packard,Business & Industrial,9.5,,
476,Sour Patch Redberry Slurpee,Soft Drinks,9.5,,
476,She Should Run,"Non-profit, public sector & education",9.5,,
476,Wahl Clipper,Household & Domestic,9.5,,
476,Clamato,Soft Drinks,9.5,,
476,Wrigley,Food,9.5,,
476,Naked Emerging Brands,Soft Drinks,9.5,,
476,truTV,Media & Publishing,9.5,,
476,Aflac,Business & Industrial,9.5,,
476,Choose Chicago,Transport & Tourism,9.5,,
489,Amazon,Telecoms & Utilities,9.4,,
489,Pantene,Toiletries & Cosmetics,9.4,,
491,Kellogg's,Food,9.3,,
491,AP (Thailand) Property Development,Business & Industrial,9.3,,
491,Unitec,"Non-profit, public sector & education",9.3,,
491,Carrefour Financial Services,Financial Services,9.3,,
491,Light for the World,"Non-profit, public sector & education",9.3,,
491,Great Clips,Business & Industrial,9.3,,
491,Halebop,Retail,9.3,,
491,Coldwell Banker,Business & Industrial,9.3,,
491,Nexans,Business & Industrial,9.3,,
491,Contiki,Transport & Tourism,9.3,,
491,Gedeon Richter,"Non-profit, public sector & education",9.3,,
491,SAQ,Alcoholic Drinks,9.3,,
491,H&R Block,Retail,9.3,,
491,The Chemours Company,Business & Industrial,9.3,,
491,Kirin,Soft Drinks,9.3,,
491,Toyota 4Runner,Automotive,9.3,,
491,Rexona,Toiletries & Cosmetics,9.3,,
491,BEKO,Technology & Electronics,9.3,,
509,Magazine Luiza,Retail,9.2,,
509,Reitmans,Retail,9.2,,
509,Shock Top,Alcoholic Drinks,9.2,,
509,chatr Mobile,Telecoms & Utilities,9.2,,
513,Procter & Gamble,Toiletries & Cosmetics,9.1,,
513,Metro Manila Development Authority,Telecoms & Utilities,9.1,,
515,Mamee-Double Decker,Food,9.0,,
515,Tata Chemicals,Business & Industrial,9.0,,
515,NSW Planning & Environment,"Non-profit, public sector & education",9.0,,
515,Thai Health Promotion Foundation,"Non-profit, public sector & education",9.0,,
515,Wonda,Technology & Electronics,9.0,,
515,Ego Pharmaceuticals,Pharma & Healthcare,9.0,,
515,Cemento Sol,Business & Industrial,9.0,,
515,FX Latin America,Media & Publishing,9.0,,
515,Cusqueña,Alcoholic Drinks,9.0,,
515,Peruvian Society of Down Syndrome,"Non-profit, public sector & education",9.0,,
515,La Sirena,Retail,9.0,,
515,Freie Demokratische Partei,"Non-profit, public sector & education",9.0,,
515,Red Bull,Soft Drinks,9.0,,
528,Meetic,Media & Publishing,8.8,,
528,Just Dance 2017,Technology & Electronics,8.8,,
530,Fundación Éxito,"Non-profit, public sector & education",8.7,,
530,HSBC,Financial Services,8.7,,
530,Didi Cold Tea,Soft Drinks,8.7,,
530,SEK,Food,8.7,,
530,Türkiye İş Bankası,Financial Services,8.7,,
530,Oneo,Food,8.7,,
530,Selpak,Household & Domestic,8.7,,
530,Koc Holding,Business & Industrial,8.7,,
530,Algida,Food,8.7,,
530,Biscolata,Food,8.7,,
530,Teknosa,Technology & Electronics,8.7,,
530,Porcoz,Business & Industrial,8.7,,
530,Ford Trucks,Automotive,8.7,,
530,Eti Canga,Food,8.7,,
544,Beldent,Food,8.5,,
545,Banco de Bogotá,Financial Services,8.4,,
545,Inca Kola,Soft Drinks,8.4,,
545,VTB 24,Financial Services,8.4,,
545,FC Spartak-Moscow,Leisure & Entertainment,8.4,,
545,Megafon,Telecoms & Utilities,8.4,,
545,Maritime New Zealand,"Non-profit, public sector & education",8.4,,
545,Air New Zealand,Transport & Tourism,8.4,,
545,European Motor Distributors,Automotive,8.4,,
553,Tagada,Food,8.3,,
553,Lipault,Clothing & Accessories,8.3,,
553,La Poste,Telecoms & Utilities,8.3,,
553,Addict'Aide,"Non-profit, public sector & education",8.3,,
553,Tribord,Retail,8.3,,
553,Hepar,Soft Drinks,8.3,,
553,Vision Australia,"Non-profit, public sector & education",8.3,,
553,LG Dios Ice Water Purifier Refrigerator,Household & Domestic,8.3,,
553,Korean Air,Transport & Tourism,8.3,,
553,Sabritas,Food,8.3,,
553,Comex,Household & Domestic,8.3,,
553,Fructis,Toiletries & Cosmetics,8.3,,
553,La funcion de su vida,Pharma & Healthcare,8.3,,
553,Telecom Argentina,Telecoms & Utilities,8.3,,
553,Brahma,Alcoholic Drinks,8.3,,
553,Sertal,Pharma & Healthcare,8.3,,
553,Santander Rio,Financial Services,8.3,,
553,Tulipán,Business & Industrial,8.3,,
553,Kopelco,Business & Industrial,8.3,,
553,Molinos Rio de la Plata S.A,Food,8.3,,
553,Cencosud,Retail,8.3,,
