Rank,Brand,Product Category,Points,,
429,Banco Popular,Financial Services,6.0,,
429,Tramontina,Household & Domestic,6.0,,
429,Lavatodo,Household & Domestic,6.0,,
429,Cerveza Club Premium,Alcoholic Drinks,6.0,,
429,Banco de Alimento Diakonía,"Non-profit, public sector & education",6.0,,
429,Nectar,Soft Drinks,6.0,,
429,Tutto,Food,6.0,,
429,SPAR,Retail,6.0,,
429,Telekom Slovenije,Telecoms & Utilities,6.0,,
429,Nescafé Bracafé,Soft Drinks,6.0,,
429,FUPIER,"Non-profit, public sector & education",6.0,,
429,Banco de Seguros del Estado,Financial Services,6.0,,
429,Cerveza Pilsen,Alcoholic Drinks,6.0,,
429,Citizens Development Business Finance PLC,Financial Services,6.0,,
595,Laško,Alcoholic Drinks,5.8,,
595,VOO,Telecoms & Utilities,5.8,,
595,Dot Mini,Technology & Electronics,5.8,,
595,Vangardist,Media & Publishing,5.8,,
595,Kapisanan ng mga Brodkaster ng Pilipinas,Media & Publishing,5.8,,
595,Mission: Impossible - Fallout,Media & Publishing,5.8,,
601,SNIFF,"Non-profit, public sector & education",5.6,,
601,Sixt,Transport & Tourism,5.6,,
601,Waste Management Coalition,"Non-profit, public sector & education",5.6,,
601,Alfa,Telecoms & Utilities,5.6,,
601,Beit Al Baraka,Transport & Tourism,5.6,,
601,Twix,Food,5.6,,
601,Rainbow,Soft Drinks,5.6,,
601,American University of Beirut Medical Center,"Non-profit, public sector & education",5.6,,
601,The Lighthouse Centre for Wellbeing,Pharma & Healthcare,5.6,,
601,Ferrero Rocher,Food,5.6,,
601,Vodafone Cash,Financial Services,5.6,,
612,Johnson's Baby,Toiletries & Cosmetics,5.3,,
612,Federal Chamber of Automotive Industries,"Non-profit, public sector & education",5.3,,
612,Tower Insurance,Financial Services,5.3,,
612,Hydro Thai,Business & Industrial,5.3,,
612,Canadian Club,Alcoholic Drinks,5.3,,
617,Myer,Retail,5.1,,
617,GU,Retail,5.1,,
619,LATAM Airlines,Transport & Tourism,4.9,,
619,Plaza Vea,Retail,4.9,,
619,Salvation Army,"Non-profit, public sector & education",4.9,,
619,Make B,Toiletries & Cosmetics,4.9,,
619,Dairy Queen,Retail,4.9,,
619,Penny,Retail,4.9,,
619,Honda,Automotive,4.9,,
626,Signal,Toiletries & Cosmetics,4.8,,
626,Pizza Hut,Retail,4.8,,
626,Jarir Bookstore,Retail,4.8,,
629,Chicken Licken,Retail,4.6,,
630,Cerveza Tecate,Alcoholic Drinks,4.5,,
630,Fundación Vida Silvestre Argentina,"Non-profit, public sector & education",4.5,,
632,Entyvio,Pharma & Healthcare,4.4,,
632,PACCAR Parts,Automotive,4.4,,
632,Clorox,Household & Domestic,4.4,,
632,Walmart,Retail,4.4,,
632,Feeding America / Ad Council,"Non-profit, public sector & education",4.4,,
632,Acuvue,Pharma & Healthcare,4.4,,
632,bubly,Soft Drinks,4.4,,
639,Samsung Fire & Marine Insurance,Financial Services,4.3,,
639,Etat Libre d’Orange,Toiletries & Cosmetics,4.3,,
639,Tommy Hilfiger,Clothing & Accessories,4.3,,
639,Inorbit Mall,Retail,4.3,,
639,Barbie,Leisure & Entertainment,4.3,,
639,Herzberg Diamonds,Clothing & Accessories,4.3,,
639,Utair,Transport & Tourism,4.3,,
639,Donate Life California,"Non-profit, public sector & education",4.3,,
639,Kerrygold,Food,4.3,,
639,Dunelm,Retail,4.3,,
639,Dettol,Household & Domestic,4.3,,
650,Cerveza Modelo,Alcoholic Drinks,4.2,,
650,SpeakENDO,"Non-profit, public sector & education",4.2,,
650,Vital Farms,Food,4.2,,
650,Street Grace,"Non-profit, public sector & education",4.2,,
650,Excedrin,Pharma & Healthcare,4.2,,
650,Make-A-Wish Foundation,"Non-profit, public sector & education",4.2,,
650,MailChimp,Technology & Electronics,4.2,,
650,Pearle Vision,Retail,4.2,,
650,Dr Pepper,Soft Drinks,4.2,,
650,Verizon,Telecoms & Utilities,4.2,,
650,Peloton,Leisure & Entertainment,4.2,,
650,Tennessee Department of Tourist Development,Transport & Tourism,4.2,,
650,BurgerFi,Retail,4.2,,
650,Bank of America,Financial Services,4.2,,
650,The Honey Baked Ham Company,Food,4.2,,
650,The Home Depot,Retail,4.2,,
650,Subaru,Automotive,4.2,,
650,Fresh Step,Household & Domestic,4.2,,
650,Mitsubishi Electric,Technology & Electronics,4.2,,
650,FM Global,Financial Services,4.2,,
650,Madden NFL 19,Technology & Electronics,4.2,,
671,Hotel Royal Chiaohsi,Transport & Tourism,4.0,,
671,得到,Media & Publishing,4.0,,
671,Oppo,Technology & Electronics,4.0,,
671,The Palace Museum / QQ Music,Leisure & Entertainment,4.0,,
671,Amazon Kindle,Media & Publishing,4.0,,
671,Tencent Foundation,"Non-profit, public sector & education",4.0,,
671,Guerlain,Toiletries & Cosmetics,4.0,,
671,Kleenex,Household & Domestic,4.0,,
671,Amazon Echo,Technology & Electronics,4.0,,
671,Livpure,Technology & Electronics,4.0,,
671,Kissan,Food,4.0,,
671,Big Bazaar,Retail,4.0,,
671,Zee TV,Media & Publishing,4.0,,
671,Project Nanhi Kali,"Non-profit, public sector & education",4.0,,
671,Gulf Oil,Automotive,4.0,,
671,The Akanksha Foundation,"Non-profit, public sector & education",4.0,,
671,Britain's Beer Alliance,Alcoholic Drinks,4.0,,
671,Würth,Household & Domestic,4.0,,
671,The Female Company,Toiletries & Cosmetics,4.0,,
671,The Federal Ministry of Transport and Digital Infrastructure,"Non-profit, public sector & education",4.0,,
671,GraviTrax,Leisure & Entertainment,4.0,,
671,Indeed,Business & Industrial,4.0,,
671,Microsoft,Technology & Electronics,4.0,,
671,Faculdade de Odontologia,"Non-profit, public sector & education",4.0,,
671,Nissin Lámen,Food,4.0,,
671,Baby Alive,Leisure & Entertainment,4.0,,
671,Casa Bahia,Retail,4.0,,
671,Antarctica,Alcoholic Drinks,4.0,,
671,Домашний Арест,Media & Publishing,4.0,,
671,Magne B6,Pharma & Healthcare,4.0,,
671,Mir Card,Financial Services,4.0,,
671,Sberbank,Financial Services,4.0,,
671,Perekrestok,Retail,4.0,,
671,Kaspersky Lab,Technology & Electronics,4.0,,
671,Фонбет,Leisure & Entertainment,4.0,,
671,Change One Life,"Non-profit, public sector & education",4.0,,
671,POST Bank,Financial Services,4.0,,
671,Pyaterochka,Retail,4.0,,
671,Eukanuba,Household & Domestic,4.0,,
671,Bledina,Food,4.0,,
671,Meetic,Media & Publishing,4.0,,
671,Häagen-Dazs,Food,4.0,,
671,Le Carillon,"Non-profit, public sector & education",4.0,,
671,Ralph Lauren,Clothing & Accessories,4.0,,
671,Saint Maclou,Household & Domestic,4.0,,
671,WATCHA PLAY,Media & Publishing,4.0,,
671,emart,Retail,4.0,,
671,Visa,Financial Services,4.0,,
671,Canadian Tire,Retail,4.0,,
671,Koodo,Telecoms & Utilities,4.0,,
671,Blackmores,Pharma & Healthcare,4.0,,
671,Department of Social Services,"Non-profit, public sector & education",4.0,,
671,Cerveza Victoria,Alcoholic Drinks,4.0,,
671,Nissin Cup Noodles,Food,4.0,,
671,Cinépolis,Media & Publishing,4.0,,
671,Saba,Toiletries & Cosmetics,4.0,,
671,DanUp,Soft Drinks,4.0,,
671,Fundación Televisa,"Non-profit, public sector & education",4.0,,
671,Sinuberase,Pharma & Healthcare,4.0,,
671,Ariel,Household & Domestic,4.0,,
671,AlEn,Household & Domestic,4.0,,
671,NAN OPTIPRO,Soft Drinks,4.0,,
671,Sam's Club,Retail,4.0,,
671,OFF!,Household & Domestic,4.0,,
671,Amaro Montenegro,Alcoholic Drinks,4.0,,
671,Google Assistant,Technology & Electronics,4.0,,
671,Loterias y Apuestas del Estado,Leisure & Entertainment,4.0,,
671,Pescanova,Food,4.0,,
671,TOUS,Clothing & Accessories,4.0,,
671,Telepizza,Retail,4.0,,
671,Nova School of Business & Economics,"Non-profit, public sector & education",4.0,,
671,Ilvico,Pharma & Healthcare,4.0,,
671,Vigantoletten,Pharma & Healthcare,4.0,,
671,Wilkinson Sword,Toiletries & Cosmetics,4.0,,
671,Tarczyński,Food,4.0,,
671,Biotebal,Pharma & Healthcare,4.0,,
671,Maggi,Food,4.0,,
671,Morliny,Food,4.0,,
671,BLIK,Financial Services,4.0,,
671,Wisła Kraków,Leisure & Entertainment,4.0,,
671,Plotek.pl,Media & Publishing,4.0,,
671,Ben & Jerry's,Food,4.0,,
671,Radio Złote Przeboje,Media & Publishing,4.0,,
671,Desperados,Alcoholic Drinks,4.0,,
671,Staatsloterij,Leisure & Entertainment,4.0,,
671,Ben,Telecoms & Utilities,4.0,,
671,PostNL,Telecoms & Utilities,4.0,,
671,Bever,Retail,4.0,,
671,Caritas der Erzdiözese Wien,"Non-profit, public sector & education",4.0,,
671,Rail Cargo,Transport & Tourism,4.0,,
671,tipp3,Leisure & Entertainment,4.0,,
671,Somersby,Alcoholic Drinks,4.0,,
671,Alllianz,Financial Services,4.0,,
671,Arabam.com,Retail,4.0,,
671,Elidor,Toiletries & Cosmetics,4.0,,
671,Akbank,Financial Services,4.0,,
671,Aygaz Otogaz,Automotive,4.0,,
671,Fiat,Automotive,4.0,,
671,Bankalararası Kart Merkezi,Financial Services,4.0,,
671,IKSV,"Non-profit, public sector & education",4.0,,
671,Ziraat Bankası,Financial Services,4.0,,
671,Demirdöküm,Technology & Electronics,4.0,,
671,Arçelik,Technology & Electronics,4.0,,
671,Dimes,Soft Drinks,4.0,,
671,Komili,Food,4.0,,
671,Golf Dondurma,Food,4.0,,
671,Bingo,Household & Domestic,4.0,,
671,Tatil Sepeti,Transport & Tourism,4.0,,
671,Eti Popkek,Food,4.0,,
671,ТМ «БАЩИНСКИЙ»,Food,4.0,,
671,KIVI,Technology & Electronics,4.0,,
671,IQOS,Tobacco,4.0,,
671,Ukraine NOW,"Non-profit, public sector & education",4.0,,
671,Change Communication,"Non-profit, public sector & education",4.0,,
671,moneyveo,Financial Services,4.0,,
671,Ketnet,Media & Publishing,4.0,,
671,Delhaize,Retail,4.0,,
671,De Standaard,Media & Publishing,4.0,,
671,Barbora Poláková,Leisure & Entertainment,4.0,,
671,CZC.cz,Retail,4.0,,
671,Pivovárek Morava,Alcoholic Drinks,4.0,,
671,Zdravotní Klaun,"Non-profit, public sector & education",4.0,,
671,Ministry of Regional Development,"Non-profit, public sector & education",4.0,,
671,Postobón,Soft Drinks,4.0,,
671,Davivienda,Financial Services,4.0,,
671,Liptov,Food,4.0,,
671,Soprole,Food,4.0,,
671,Supremo,Soft Drinks,4.0,,
671,Babysec,Household & Domestic,4.0,,
671,FECHER,"Non-profit, public sector & education",4.0,,
671,Nova Brasilia,Food,4.0,,
671,Telus International,Telecoms & Utilities,4.0,,
671,Гурменица,Food,4.0,,
671,National Council of Social Service,"Non-profit, public sector & education",4.0,,
671,Waves,Technology & Electronics,4.0,,
671,Ufone,Telecoms & Utilities,4.0,,
671,CaC-1000,Pharma & Healthcare,4.0,,
671,Coke Studio,Media & Publishing,4.0,,
671,Zewa,Toiletries & Cosmetics,4.0,,
671,Neogranormon,Pharma & Healthcare,4.0,,
671,Farmacity,Retail,4.0,,
671,Olé,Media & Publishing,4.0,,
671,Personal,Telecoms & Utilities,4.0,,
671,Asociación Mutual Israelita Argentina,"Non-profit, public sector & education",4.0,,
671,Fire and Emergency New Zealand,"Non-profit, public sector & education",4.0,,
671,Tourism New Zealand,Transport & Tourism,4.0,,
671,AA Insurance,Financial Services,4.0,,
671,Gatorade,Soft Drinks,4.0,,
671,Finavia,Transport & Tourism,4.0,,
671,Original Long Drink,Soft Drinks,4.0,,
671,Liga Contra el Cáncer,"Non-profit, public sector & education",4.0,,
671,Promart Homecenter,Retail,4.0,,
671,Pond's,Toiletries & Cosmetics,4.0,,
671,El Comercio,Media & Publishing,4.0,,
671,Tecsup,"Non-profit, public sector & education",4.0,,
671,Dăruiește Viață NGO,"Non-profit, public sector & education",4.0,,
671,Phoenix Smart,Financial Services,4.0,,
671,Be Drugstores,Retail,4.0,,
671,Bonjour,Food,4.0,,
671,Teva,Pharma & Healthcare,4.0,,
671,Amisragas,Telecoms & Utilities,4.0,,
671,Giro d'Italia,Leisure & Entertainment,4.0,,
671,Neviot,Soft Drinks,4.0,,
671,Elem Youth Distress in Israel,"Non-profit, public sector & education",4.0,,
671,Strauss Water,Soft Drinks,4.0,,
671,Carlsberg,Alcoholic Drinks,4.0,,
671,Los Andes,Food,4.0,,
671,Sweet & Coffee,Retail,4.0,,
671,Ciclón,Household & Domestic,4.0,,
671,Diners Club del Ecuador,Financial Services,4.0,,
671,Holcim Fuerte,Business & Industrial,4.0,,
671,Línea maestro,Food,4.0,,
671,Munchmallow,Food,4.0,,
671,Numar,Food,4.0,,
671,Pilsen BBQ,Food,4.0,,
671,Konzum,Retail,4.0,,
671,Cerveza Patricia,Alcoholic Drinks,4.0,,
671,Campiglia Pilay,Financial Services,4.0,,
671,Peñarol,Leisure & Entertainment,4.0,,
671,Cristal,Household & Domestic,4.0,,
671,Tienda Inglesa,Retail,4.0,,
671,Nix,Soft Drinks,4.0,,
671,Fundación Pérez Scremini,"Non-profit, public sector & education",4.0,,
671,Jeep,Automotive,4.0,,
671,Goodknight,Pharma & Healthcare,4.0,,
671,Maliban,Food,4.0,,
671,Fair & Lovely,Toiletries & Cosmetics,4.0,,
671,RHB Bank Berhad,Financial Services,4.0,,
671,Watsons,Retail,4.0,,
671,Grab,Transport & Tourism,4.0,,
861,Lacta,Food,3.8,,
861,Asea Brown Boveri,Business & Industrial,3.8,,
861,Dodoni,Food,3.8,,
861,Formula 1,Leisure & Entertainment,3.8,,
861,Piraeus Bank,Financial Services,3.8,,
866,Guinness,Alcoholic Drinks,3.7,,
867,EllaOne,Pharma & Healthcare,3.4,,
867,COLLUSION,Retail,3.4,,
867,Yorkshire Tea,Soft Drinks,3.4,,
870,Boysen KNOxOUT,Household & Domestic,2.9,,
870,Taiwan Star Telecom,Telecoms & Utilities,2.9,,
870,MTV,Media & Publishing,2.9,,
870,Patrón,Alcoholic Drinks,2.9,,
870,Dubai Health Authority,"Non-profit, public sector & education",2.9,,
870,DesignThinkers,Business & Industrial,2.9,,
870,Too Many T's,Media & Publishing,2.9,,
870,Publicis.Sapient,Business & Industrial,2.9,,
878,STC Pay,Financial Services,2.8,,
878,Axe,Toiletries & Cosmetics,2.8,,
878,Fitness,Food,2.8,,
878,Panadol,Pharma & Healthcare,2.8,,
878,Ministry of Environment,"Non-profit, public sector & education",2.8,,
878,Etisalat,Telecoms & Utilities,2.8,,
878,National Bank of Egypt,Financial Services,2.8,,
878,Nokia,Technology & Electronics,2.8,,
886,Atlas Golden Light,Alcoholic Drinks,2.5,,
886,Banisi,Financial Services,2.5,,
886,Halls,Food,2.5,,
886,A Beneficência Portuguesa de São Paulo,"Non-profit, public sector & education",2.5,,
886,Malbec,Toiletries & Cosmetics,2.5,,
886,Fundación Festival de Artes Escénicas,"Non-profit, public sector & education",2.5,,
886,Cerveza Aguila,Alcoholic Drinks,2.5,,
886,ProColombia,Transport & Tourism,2.5,,
886,Portillo,Alcoholic Drinks,2.5,,
895,Carling Black Label,Alcoholic Drinks,2.3,,
896,Pneumovax®23,Pharma & Healthcare,2.2,,
896,American Student Assistance,"Non-profit, public sector & education",2.2,,
896,Petco,Retail,2.2,,
899,Airwaves,Food,2.0,,
899,Taobao,Retail,2.0,,
899,Levi's,Clothing & Accessories,2.0,,
899,Strawberry Music Festival,Leisure & Entertainment,2.0,,
899,WanChai Ferry,Food,2.0,,
899,Vinda,Toiletries & Cosmetics,2.0,,
899,Peak Sports,Clothing & Accessories,2.0,,
899,Chando,Toiletries & Cosmetics,2.0,,
899,Acer,Technology & Electronics,2.0,,
899,Alipay,Financial Services,2.0,,
899,YoyiC,Soft Drinks,2.0,,
899,Tsingtao / GF,Alcoholic Drinks,2.0,,
899,Hefeng Art Foundation / Tencent,"Non-profit, public sector & education",2.0,,
899,Doublemint,Food,2.0,,
899,Chimelong Safari Park,Leisure & Entertainment,2.0,,
899,Candle in the Tomb,Media & Publishing,2.0,,
899,China Everbright Bank,Financial Services,2.0,,
899,Tencent,Telecoms & Utilities,2.0,,
899,Havells,Technology & Electronics,2.0,,
899,VIVO IPL,Leisure & Entertainment,2.0,,
899,Nicotex,Pharma & Healthcare,2.0,,
899,Rin,Household & Domestic,2.0,,
899,Incredibles 2,Media & Publishing,2.0,,
899,Swiggy,Retail,2.0,,
899,Wild Stone,Toiletries & Cosmetics,2.0,,
899,Axis Mutual Fund,Financial Services,2.0,,
899,Fevicol,Household & Domestic,2.0,,
899,BookMyShow,Retail,2.0,,
899,EZEE,Household & Domestic,2.0,,
899,Amazon,Retail,2.0,,
899,Titan Raga,Clothing & Accessories,2.0,,
899,National Skill Development Corporation,"Non-profit, public sector & education",2.0,,
899,Forevermark,Clothing & Accessories,2.0,,
899,A. O. Smith,Technology & Electronics,2.0,,
899,Cipla,Pharma & Healthcare,2.0,,
899,Metrohm,Business & Industrial,2.0,,
899,Capri-Sun,Soft Drinks,2.0,,
899,Lexware,Technology & Electronics,2.0,,
899,Lufthansa Cargo,Telecoms & Utilities,2.0,,
899,Yum Tam Tam,Media & Publishing,2.0,,
899,MagentaTV,Media & Publishing,2.0,,
899,CHT,Business & Industrial,2.0,,
899,Mercedes-Benz,Automotive,2.0,,
899,NÜRNBERGER Versicherung,Financial Services,2.0,,
899,Buderus,Business & Industrial,2.0,,
899,Deutsche Bank / Apple Pay,Financial Services,2.0,,
899,BVG,Transport & Tourism,2.0,,
899,Güd,Household & Domestic,2.0,,
899,Secretaria de Comunicação Social,"Non-profit, public sector & education",2.0,,
899,Natura,Toiletries & Cosmetics,2.0,,
899,Quaker,Food,2.0,,
899,TCL,Retail,2.0,,
899,Petz,Retail,2.0,,
899,Moya Semya,Soft Drinks,2.0,,
899,„Россия“ — щедрая душа!,Food,2.0,,
899,TNT-Network,Media & Publishing,2.0,,
899,HC CSKA,Leisure & Entertainment,2.0,,
899,Gazpromneft Lubricants,Business & Industrial,2.0,,
899,Ядрёна Копоть,Food,2.0,,
899,Мистраль,Food,2.0,,
899,Zolla,Retail,2.0,,
899,Warface,Technology & Electronics,2.0,,
899,Yandex.Taxi,Transport & Tourism,2.0,,
899,Люблю Кофе,Retail,2.0,,
899,FOX,Media & Publishing,2.0,,
899,Tochka Bank,Financial Services,2.0,,
899,Amway,Business & Industrial,2.0,,
899,Santé publique France,"Non-profit, public sector & education",2.0,,
899,Système U,Retail,2.0,,
899,DS Automobiles,Automotive,2.0,,
899,Hello Bank!,Financial Services,2.0,,
899,Milka,Food,2.0,,
899,Market Kurly,Retail,2.0,,
899,Lotte,Soft Drinks,2.0,,
899,LG,Technology & Electronics,2.0,,
899,Questrade,Financial Services,2.0,,
899,Mercy Ships Canada,"Non-profit, public sector & education",2.0,,
899,CIBC,Financial Services,2.0,,
899,Van Houtte,Soft Drinks,2.0,,
899,Tourisme Montréal,Transport & Tourism,2.0,,
899,Baby Dove,Toiletries & Cosmetics,2.0,,
899,Duceppe,Leisure & Entertainment,2.0,,
899,Motrin,Pharma & Healthcare,2.0,,
899,Mitsubishi,Automotive,2.0,,
899,Tourism Central Coast,Transport & Tourism,2.0,,
899,Carlton,Alcoholic Drinks,2.0,,
899,Metamucil,Food,2.0,,
899,Abbott's Village Bakery,Food,2.0,,
899,Palacio de Hierro,Retail,2.0,,
899,La Costeña,Food,2.0,,
899,Diageo,Alcoholic Drinks,2.0,,
899,Nivea,Toiletries & Cosmetics,2.0,,
899,ARTICLE 19,"Non-profit, public sector & education",2.0,,
899,Suburbia,Retail,2.0,,
899,Herdez,Food,2.0,,
899,Marinela,Food,2.0,,
899,Virgin Active,Leisure & Entertainment,2.0,,
899,FuzeTea,Soft Drinks,2.0,,
899,Pandoro Bauli,Food,2.0,,
899,Promotur Turismo de Canarias,Transport & Tourism,2.0,,
899,FELGTB,"Non-profit, public sector & education",2.0,,
899,1906,Alcoholic Drinks,2.0,,
899,Koipe Sol,Food,2.0,,
899,Dirección General de Tráfico,"Non-profit, public sector & education",2.0,,
899,AXN,Media & Publishing,2.0,,
899,Seleção Portuguesa de Futebol,Leisure & Entertainment,2.0,,
899,Médis,Financial Services,2.0,,
899,Paladin,Food,2.0,,
899,Worten,Retail,2.0,,
899,WTF,Telecoms & Utilities,2.0,,
899,Skip,Household & Domestic,2.0,,
899,Continente,Retail,2.0,,
899,Marriott,Transport & Tourism,2.0,,
899,Cathay Pacific,Transport & Tourism,2.0,,
899,Andrex,Household & Domestic,2.0,,
899,Mensil,Pharma & Healthcare,2.0,,
899,Onet,Media & Publishing,2.0,,
899,LINK4,Financial Services,2.0,,
899,Winiary,Food,2.0,,
899,Calperos,Pharma & Healthcare,2.0,,
899,MediaMarkt,Retail,2.0,,
899,ZnanyLekarz,Pharma & Healthcare,2.0,,
899,Radio 10,Media & Publishing,2.0,,
899,VGZ,Financial Services,2.0,,
899,Johma,Food,2.0,,
899,SIRE,"Non-profit, public sector & education",2.0,,
899,Alliantie Nederland Rookvrij,"Non-profit, public sector & education",2.0,,
899,Hartstichting / Philips,"Non-profit, public sector & education",2.0,,
899,Manner,Food,2.0,,
899,A1 Digital,Business & Industrial,2.0,,
899,Bieder & Maier,Soft Drinks,2.0,,
899,Österreichische Galerie Belvedere,Leisure & Entertainment,2.0,,
899,Tesa,Business & Industrial,2.0,,
899,Dacia,Automotive,2.0,,
899,Haribo,Food,2.0,,
899,Molped,Toiletries & Cosmetics,2.0,,
899,Türk Ekonomi Bankası,Financial Services,2.0,,
899,Digitürk,Media & Publishing,2.0,,
899,Tavuk Dünyası,Retail,2.0,,
899,VitrA,Retail,2.0,,
899,Algida Maraş,Food,2.0,,
899,Vodafone Park,Leisure & Entertainment,2.0,,
899,Enza Home,Retail,2.0,,
899,Profilo,Technology & Electronics,2.0,,
899,Molfix,Toiletries & Cosmetics,2.0,,
899,Uni Baby,Toiletries & Cosmetics,2.0,,
899,Mavi,Retail,2.0,,
899,Algida Heartbrand,Food,2.0,,
899,Finish,Household & Domestic,2.0,,
899,A101 Yeni Mağazacılık A.Ş,Retail,2.0,,
899,goodwine,Retail,2.0,,
899,Pit Bull,Soft Drinks,2.0,,
899,Seni Cup,Leisure & Entertainment,2.0,,
899,Non Stop,Soft Drinks,2.0,,
899,Roshen,Food,2.0,,
899,Work.ua,Business & Industrial,2.0,,
899,OB,Toiletries & Cosmetics,2.0,,
899,Kom op tegen Kanker,"Non-profit, public sector & education",2.0,,
899,Bpost Bank,Financial Services,2.0,,
899,EG,Pharma & Healthcare,2.0,,
899,Scarlet,Telecoms & Utilities,2.0,,
899,Nationale Loterij,Leisure & Entertainment,2.0,,
899,Globus,Retail,2.0,,
899,People in Need,"Non-profit, public sector & education",2.0,,
899,E.ON,Telecoms & Utilities,2.0,,
899,Bohemia,Food,2.0,,
899,Avast,Technology & Electronics,2.0,,
899,ONKO Unie,"Non-profit, public sector & education",2.0,,
899,innogy Energie,Telecoms & Utilities,2.0,,
899,MONETA Money Bank,Financial Services,2.0,,
899,Kofila,Food,2.0,,
899,Statni Zemedelsky Intervencni Fond,"Non-profit, public sector & education",2.0,,
899,Bohemia Energy,Telecoms & Utilities,2.0,,
899,Nestlé,Food,2.0,,
899,Winny,Toiletries & Cosmetics,2.0,,
899,Chiclets,Food,2.0,,
899,O2,Telecoms & Utilities,2.0,,
899,Tatra banka,Financial Services,2.0,,
899,Bigtime,Food,2.0,,
899,Haval,Automotive,2.0,,
899,Banco de Chile,Financial Services,2.0,,
899,Champion Cat,Household & Domestic,2.0,,
899,Български фонд за жените,"Non-profit, public sector & education",2.0,,
899,PostBank,Financial Services,2.0,,
899,Poca,Soft Drinks,2.0,,
899,Manulife,Financial Services,2.0,,
899,History,Media & Publishing,2.0,,
899,Goonj,Media & Publishing,2.0,,
899,Habib Bank,Financial Services,2.0,,
899,Rooh Afza,Food,2.0,,
899,Kenwood,Technology & Electronics,2.0,,
899,CrispyFry,Food,2.0,,
899,Shoop,Food,2.0,,
899,Dayfresh,Soft Drinks,2.0,,
899,Nestlé Bunyad,Soft Drinks,2.0,,
899,DVAGO,Retail,2.0,,
899,CanBebe,Toiletries & Cosmetics,2.0,,
899,Írók Boltja,Retail,2.0,,
899,Baba,Toiletries & Cosmetics,2.0,,
899,Glamour,Media & Publishing,2.0,,
899,Borsodi,Alcoholic Drinks,2.0,,
899,Vital,Food,2.0,,
899,Café Martínez,Retail,2.0,,
899,Chocolinas,Food,2.0,,
899,Cerveza Quilmes,Alcoholic Drinks,2.0,,
899,Glaciar,Soft Drinks,2.0,,
899,Office for Seniors,"Non-profit, public sector & education",2.0,,
899,Smirnoff,Alcoholic Drinks,2.0,,
899,Bank of New Zealand,Financial Services,2.0,,
899,ANZ Bank,Financial Services,2.0,,
899,Uber Eats,Retail,2.0,,
899,New Zealand Olympic Committee,"Non-profit, public sector & education",2.0,,
899,Fazer,Food,2.0,,
899,Brücke,Retail,2.0,,
899,Metro,Retail,2.0,,
899,Taxi Satelital,Transport & Tourism,2.0,,
899,Supermercados Peruanos,Retail,2.0,,
899,John Holden,Retail,2.0,,
899,La Blanquirroja,"Non-profit, public sector & education",2.0,,
899,Selección Peruana de Fútbol,Leisure & Entertainment,2.0,,
899,Pufina,Household & Domestic,2.0,,
899,Ursus Retro,Alcoholic Drinks,2.0,,
899,George,Financial Services,2.0,,
899,Neumarkt,Alcoholic Drinks,2.0,,
899,Catmobile,Retail,2.0,,
899,Bissli,Food,2.0,,
899,Terminal X,Retail,2.0,,
899,Tara,Food,2.0,,
899,AbbVie,Pharma & Healthcare,2.0,,
899,Fairy,Household & Domestic,2.0,,
899,Lupe,Technology & Electronics,2.0,,
899,Mifal HaPayis,Leisure & Entertainment,2.0,,
899,Induceva,Food,2.0,,
899,Galletas Hatuey,Food,2.0,,
899,RD EnSeña,"Non-profit, public sector & education",2.0,,
899,Coralat,Pharma & Healthcare,2.0,,
899,La Sirena,Retail,2.0,,
899,Güitig,Soft Drinks,2.0,,
899,Pacificard,Financial Services,2.0,,
899,Olimpia Mascotas,Household & Domestic,2.0,,
899,Cinemark,Media & Publishing,2.0,,
899,Netlife,Telecoms & Utilities,2.0,,
899,Komercijalna banka,Financial Services,2.0,,
899,Cerveza Imperial,Alcoholic Drinks,2.0,,
899,Gollo,Retail,2.0,,
899,Pozuelo,Food,2.0,,
899,AutoPits,Automotive,2.0,,
899,Jamnica,Soft Drinks,2.0,,
899,Iskon,Telecoms & Utilities,2.0,,
899,Franck,Soft Drinks,2.0,,
899,Liceo Francés,"Non-profit, public sector & education",2.0,,
899,CAT,Clothing & Accessories,2.0,,
899,Leche Frutillada Conamigos,Soft Drinks,2.0,,
899,Salus Frutté,Soft Drinks,2.0,,
899,ANDA,"Non-profit, public sector & education",2.0,,
899,Vaseline,Toiletries & Cosmetics,2.0,,
899,Commercial Bank of Ceylon,Financial Services,2.0,,
899,Tikiri Marie,Food,2.0,,
899,Panasonic,Technology & Electronics,2.0,,
899,Ensure,Food,2.0,,
899,Unilever,Toiletries & Cosmetics,2.0,,
899,100 Plus,Soft Drinks,2.0,,
899,Boost,Financial Services,2.0,,
899,U Mobile,Telecoms & Utilities,2.0,,
899,AIA,Financial Services,2.0,,
899,Coway,Household & Domestic,2.0,,
,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/effective-100/methodology for further information,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
